initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,336,2021-12-31 01:00:00,2022-01-14 01:00:00,7.036370715758783,4.649326296542444,0.0,0.04035570887269164,0.010230991438993772,7.154291068375705e-06,167,38,1
24,336,2022-01-01 01:00:00,2022-01-15 01:00:00,7.045970853476157,4.648053407216804,0.0,0.049324169956790065,0.01574177586625414,7.154291068375705e-06,167,41,1
48,336,2022-01-02 01:00:00,2022-01-16 01:00:00,7.044018419194895,4.4616954109556035,-1.0,0.062242327158575535,0.012284346129573196,0.0,167,37,0
72,336,2022-01-03 01:00:00,2022-01-17 01:00:00,7.056708886558364,4.468013492021195,-1.0,0.062242327158575535,0.014155555743179202,0.0,167,37,0
96,336,2022-01-04 01:00:00,2022-01-18 01:00:00,7.104476210235026,4.575655099287893,-1.0,0.037955311255725085,0.0160630250583938,0.0,167,43,0
120,336,2022-01-05 01:00:00,2022-01-19 01:00:00,7.041524804418594,4.419361117593481,-1.0,0.07974851750051956,0.011664791170929428,0.0,167,38,0
144,336,2022-01-06 01:00:00,2022-01-20 01:00:00,7.03365837760956,4.476801078526038,0.7012919507847295,0.07974851750051956,0.010724432966969193,3.4282933219250216e-05,167,33,2
168,336,2022-01-07 01:00:00,2022-01-21 01:00:00,7.0447314275755595,4.358650568478679,0.6830874396311883,0.07974851750051956,0.010845458016104939,0.0,167,35,2
192,336,2022-01-08 01:00:00,2022-01-22 01:00:00,7.021962534061203,4.55348289508354,0.6830874396311883,0.049016175044128286,0.012086148301382126,0.0,167,38,2
216,336,2022-01-09 01:00:00,2022-01-23 01:00:00,7.039394593343165,4.304588359950746,0.0,0.04808502413358013,0.013795849723095416,1.8187462324684382e-05,167,35,1
240,336,2022-01-10 01:00:00,2022-01-24 01:00:00,7.047558895165891,4.527674157633528,-1.0,0.04808502413358013,0.014326860854048686,0.0,167,40,0
264,336,2022-01-11 01:00:00,2022-01-25 01:00:00,7.08718393579907,4.752000794593026,0.0,0.03270150854980988,0.012886302965127874,6.638856160194042e-05,167,41,1
288,336,2022-01-12 01:00:00,2022-01-26 01:00:00,7.066661891163819,4.832892976303695,0.0,0.07588171380059187,0.01381813673871097,6.638856160194042e-05,167,43,1
312,336,2022-01-13 01:00:00,2022-01-27 01:00:00,7.085119849678813,4.552704384640921,-1.0,0.07588171380059187,0.01833471530024549,0.0,167,41,0
336,336,2022-01-14 01:00:00,2022-01-28 01:00:00,7.088354741485117,4.434990660202226,-1.0,0.07588171380059187,0.012966849292839882,0.0,167,36,0
360,336,2022-01-15 01:00:00,2022-01-29 01:00:00,7.078068074209063,4.622084469010972,-1.0,0.05336809610057585,0.01299755916763816,0.0,167,37,0
384,336,2022-01-16 01:00:00,2022-01-30 01:00:00,7.097913482728617,4.775794355653459,0.0,0.0469294196732012,0.012902069655948636,1.3632270688035249e-05,167,39,1
408,336,2022-01-17 01:00:00,2022-01-31 01:00:00,7.123015003462685,4.870171585999411,-1.0,0.0469294196732012,0.011239392296723633,0.0,167,43,0
432,336,2022-01-18 01:00:00,2022-02-01 01:00:00,7.11427298896936,4.831112237202852,0.0,0.0469294196732012,0.011176743207375614,6.460472275769983e-05,167,43,1
456,336,2022-01-19 01:00:00,2022-02-02 01:00:00,7.075803625442456,4.592080052653988,-1.0,0.0469294196732012,0.015427067103694318,0.0,167,40,0
480,336,2022-01-20 01:00:00,2022-02-03 01:00:00,7.084077931678247,4.741847547341064,-1.0,0.052713615756269636,0.009658495456767871,0.0,167,37,0
504,336,2022-01-21 01:00:00,2022-02-04 01:00:00,7.095961543480703,4.864945169947961,-1.0,0.0469294196732012,0.007106080095924316,0.0,167,41,0
528,336,2022-01-22 01:00:00,2022-02-05 01:00:00,7.118637662226168,4.799463285863003,-1.0,0.03622799408074905,0.008279378253515804,0.0,167,39,0
552,336,2022-01-23 01:00:00,2022-02-06 01:00:00,7.054545374925087,4.442016793935671,-1.0,0.05142669924924821,0.006664852821561525,0.0,167,33,0
576,336,2022-01-24 01:00:00,2022-02-07 01:00:00,7.033504614343786,4.287128734631845,-1.0,0.05142669924924821,0.007214660755010122,0.0,167,31,0
600,336,2022-01-25 01:00:00,2022-02-08 01:00:00,7.080307470230816,4.565881690040686,0.0,0.025933928895471248,0.007852437213362738,4.939621106631962e-06,167,38,1
624,336,2022-01-26 01:00:00,2022-02-09 01:00:00,7.085736607556156,4.636870304083239,-1.0,0.025933928895471248,0.006253696007230026,0.0,167,38,0
648,336,2022-01-27 01:00:00,2022-02-10 01:00:00,7.074793841598948,4.666000578544128,-1.0,0.04674555979091531,0.00869592813288005,0.0,167,40,0
672,336,2022-01-28 01:00:00,2022-02-11 01:00:00,7.09123578328745,4.792412314733826,-1.0,0.029239847658512584,0.008837073612225133,0.0,167,40,0
696,336,2022-01-29 01:00:00,2022-02-12 01:00:00,7.101289373562443,4.763790626286196,0.0,0.03032865549969294,0.007866349946413248,2.469869505444656e-05,167,40,1
720,336,2022-01-30 01:00:00,2022-02-13 01:00:00,7.052222940150868,4.553808147788801,-1.0,0.0526576708186633,0.007128531050722005,0.0,167,34,0
