initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,168,2021-12-31 01:00:00,2022-01-07 01:00:00,6.257367311700623,3.6579817620692414,-1.0,0.035362644941812384,0.008529282025345877,0.0,95,18,0
24,168,2022-01-01 01:00:00,2022-01-08 01:00:00,6.273090980415671,3.281091511781634,0.0,0.03925304189236978,0.009032947321034756,0.0002839108477328577,95,16,1
48,168,2022-01-02 01:00:00,2022-01-09 01:00:00,6.250180699076559,3.2941474453992186,-1.0,0.041168035871053596,0.0072811021607780985,0.0,95,17,0
72,168,2022-01-03 01:00:00,2022-01-10 01:00:00,6.260633063642693,3.354458358146734,-1.0,0.05914064751832376,0.011494212854256895,0.0,95,17,0
96,168,2022-01-04 01:00:00,2022-01-11 01:00:00,6.23128384390028,3.789628341071017,-1.0,0.05914064751832376,0.014013038669806863,0.0,95,21,0
120,168,2022-01-05 01:00:00,2022-01-12 01:00:00,6.15530743005527,3.7146986815518326,-1.0,0.0950571213884351,0.012566595119143705,0.0,95,20,0
144,168,2022-01-06 01:00:00,2022-01-13 01:00:00,6.197755320946639,3.8377846702357417,-1.0,0.0950571213884351,0.011141028887414351,0.0,95,20,0
168,168,2022-01-07 01:00:00,2022-01-14 01:00:00,6.16254867606617,3.8079584568840272,-1.0,0.07416251349209364,0.006953430286365311,0.0,95,21,0
192,168,2022-01-08 01:00:00,2022-01-15 01:00:00,6.171187776633329,3.5799132222561023,-1.0,0.08075183497449223,0.0050411272862215415,0.0,95,19,0
216,168,2022-01-09 01:00:00,2022-01-16 01:00:00,6.142586640108449,3.2235555309235133,-1.0,0.06272283792076534,0.011832320752220913,0.0,95,17,0
240,168,2022-01-10 01:00:00,2022-01-17 01:00:00,6.179611035215354,3.7992586845422274,-1.0,0.06343330206739685,0.008407141535972818,0.0,95,23,0
264,168,2022-01-11 01:00:00,2022-01-18 01:00:00,6.273986767974554,3.9457519013571867,-1.0,0.0529062180813797,0.0102140745222844,0.0,95,25,0
288,168,2022-01-12 01:00:00,2022-01-19 01:00:00,6.217723858958575,3.533209721144588,-1.0,0.06611288416273671,0.008541394309156602,0.0,95,16,0
312,168,2022-01-13 01:00:00,2022-01-20 01:00:00,6.238470039939569,3.6629465332711657,-1.0,0.06611288416273671,0.010517131723879171,0.0,95,19,0
336,168,2022-01-14 01:00:00,2022-01-21 01:00:00,6.2344431151140265,3.73441253978023,-1.0,0.06611288416273671,0.009638139260427633,0.0,95,18,0
360,168,2022-01-15 01:00:00,2022-01-22 01:00:00,6.166327292831839,3.380426136424047,-1.0,0.06724732412213781,0.009798683855066914,0.0,95,15,0
384,168,2022-01-16 01:00:00,2022-01-23 01:00:00,6.277220219533366,3.580413907687838,-1.0,0.06593698678305288,0.0071430389045778545,0.0,95,16,0
408,168,2022-01-17 01:00:00,2022-01-24 01:00:00,6.306065592673819,3.4430340059186624,-1.0,0.06593698678305288,0.011475900252164061,0.0,95,19,0
432,168,2022-01-18 01:00:00,2022-01-25 01:00:00,6.3294212860078,3.8900038673336716,-1.0,0.09968731268043327,0.024352105069833898,0.0,95,22,0
456,168,2022-01-19 01:00:00,2022-01-26 01:00:00,6.333976335994534,3.744663691790808,-1.0,0.05077375034565442,0.01832787858553313,0.0,95,24,0
480,168,2022-01-20 01:00:00,2022-01-27 01:00:00,6.352430415043334,3.769591686146909,-1.0,0.0433816113759761,0.017754136737494385,0.0,95,22,0
504,168,2022-01-21 01:00:00,2022-01-28 01:00:00,6.379461812627977,3.5705087454773365,-1.0,0.048991981627303484,0.014007956978222633,0.0,95,19,0
528,168,2022-01-22 01:00:00,2022-01-29 01:00:00,6.376231796894328,3.657303339571866,-1.0,0.045716512045480766,0.015241537534344407,0.0,95,21,0
