initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,504,2021-12-31 01:00:00,2022-01-21 01:00:00,8.257049926295576,6.763663941875638,4.418413560592285,0.09570996640417707,0.01968143592916686,0.0024219513254971226,359,153,27
24,504,2022-01-01 01:00:00,2022-01-22 01:00:00,8.24314091836122,6.829328758355755,4.383142365528492,0.10961920416406613,0.018576366632766548,0.002528097913245729,359,155,27
48,504,2022-01-02 01:00:00,2022-01-23 01:00:00,8.253739694669685,6.781839004679212,4.3382782446298025,0.10310658029639506,0.02097318404652215,0.0024732939056471793,359,153,28
72,504,2022-01-03 01:00:00,2022-01-24 01:00:00,8.264291651599867,6.731334427989386,4.31631984827018,0.10310658029639506,0.02540128813159594,0.002388572834444013,359,159,25
96,504,2022-01-04 01:00:00,2022-01-25 01:00:00,8.241732985748484,6.763989625816199,4.474790680822305,0.11176362453778944,0.02598961886675753,0.003113376288758987,359,159,29
120,504,2022-01-05 01:00:00,2022-01-26 01:00:00,8.26574161626034,6.804046044084588,4.497804902891419,0.10310658029639506,0.02971368152233882,0.003265296356185496,359,164,31
144,504,2022-01-06 01:00:00,2022-01-27 01:00:00,8.273595448274735,6.790546474228159,4.045966905444513,0.10310658029639506,0.02622497980706494,0.00454951977633517,359,159,26
168,504,2022-01-07 01:00:00,2022-01-28 01:00:00,8.267187423700824,6.861131946884942,3.9168124920638396,0.10310658029639506,0.025518028372101598,0.004465594495724482,359,164,25
192,504,2022-01-08 01:00:00,2022-01-29 01:00:00,8.273017457714555,6.905241800863168,4.154344482865545,0.09587864036394646,0.02637232483999374,0.006275403039551558,359,167,31
216,504,2022-01-09 01:00:00,2022-01-30 01:00:00,8.286356157464063,6.999123574952095,4.48783295669459,0.09587864036394646,0.026066702709620013,0.004387789267062391,359,179,32
240,504,2022-01-10 01:00:00,2022-01-31 01:00:00,8.302547742397142,6.959288355104191,4.605634291949613,0.09587864036394646,0.026453892875239405,0.003066471260661242,359,176,33
264,504,2022-01-11 01:00:00,2022-02-01 01:00:00,8.301150214536616,6.929974176048567,4.692588113075556,0.09587864036394646,0.0259835366216812,0.003488445453594966,359,167,38
288,504,2022-01-12 01:00:00,2022-02-02 01:00:00,8.30400311011806,6.9096954037589375,4.646661338678411,0.09587864036394646,0.024493724614122775,0.003650325740585435,359,165,36
312,504,2022-01-13 01:00:00,2022-02-03 01:00:00,8.301230123845945,6.928366919881932,4.8822690235414266,0.09587864036394646,0.024398397917917963,0.005182726223115803,359,167,41
336,504,2022-01-14 01:00:00,2022-02-04 01:00:00,8.301713013840345,6.91887206579368,4.498784727960299,0.09587864036394646,0.02218054222517901,0.004710758299570085,359,162,33
360,504,2022-01-15 01:00:00,2022-02-05 01:00:00,8.300079372655981,6.913651352374857,4.324479050683753,0.12164494064138184,0.021288875329860672,0.005618483958792278,359,158,31
384,504,2022-01-16 01:00:00,2022-02-06 01:00:00,8.296601902178434,6.8938814075395705,4.349099452324023,0.12164494064138184,0.023886895106246652,0.0050389656155734215,359,162,32
408,504,2022-01-17 01:00:00,2022-02-07 01:00:00,8.290418145405377,6.813175567474546,4.256156210592703,0.12164494064138184,0.023448394244638605,0.005847326428719115,359,158,28
432,504,2022-01-18 01:00:00,2022-02-08 01:00:00,8.286705310301642,6.8538916269685295,4.440959660064952,0.15422682970279003,0.019660373366935106,0.005632990610871974,359,163,31
456,504,2022-01-19 01:00:00,2022-02-09 01:00:00,8.303035004985626,6.870232193361424,4.675296378632602,0.07505865238510065,0.01838493597810193,0.0049790803818003,359,166,35
480,504,2022-01-20 01:00:00,2022-02-10 01:00:00,8.292581877979794,6.820263981213526,4.685626323054513,0.07505865238510065,0.017534060817367813,0.004173245615286316,359,164,35
504,504,2022-01-21 01:00:00,2022-02-11 01:00:00,8.296468895166944,6.8011032275206125,4.6557876420229665,0.07505865238510065,0.017492762225091683,0.004375167369347626,359,164,36
528,504,2022-01-22 01:00:00,2022-02-12 01:00:00,8.321980526143278,6.805907776639699,4.64709564302285,0.07310438607723233,0.016831354906564195,0.004110577251317111,359,157,36
552,504,2022-01-23 01:00:00,2022-02-13 01:00:00,8.325514116522779,6.807057792017981,4.456206116444124,0.05749716139964095,0.016713100432660305,0.003793265568935718,359,159,35
576,504,2022-01-24 01:00:00,2022-02-14 01:00:00,8.324796749076638,6.7597432479414135,4.5271474184079645,0.05749716139964095,0.016293105674990822,0.003955297153067023,359,158,30
600,504,2022-01-25 01:00:00,2022-02-15 01:00:00,8.33756226925191,6.701152839455868,4.191976568278629,0.048389651562122465,0.016215048143424945,0.0037958314089239953,359,153,28
