initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
984,72,2022-02-10 01:00:00,2022-02-13 01:00:00,0.0,-1.0,-1.0,0.23526379053373744,0.0,0.0,1,0,0
1008,72,2022-02-11 01:00:00,2022-02-14 01:00:00,0.0,-1.0,-1.0,0.10599736217976183,0.0,0.0,1,0,0
1032,72,2022-02-12 01:00:00,2022-02-15 01:00:00,0.0,-1.0,-1.0,0.1589735647290502,0.0,0.0,1,0,0
1056,72,2022-02-13 01:00:00,2022-02-16 01:00:00,0.0,-1.0,-1.0,0.14803509360758474,0.0,0.0,1,0,0
1080,72,2022-02-14 01:00:00,2022-02-17 01:00:00,0.0,-1.0,-1.0,0.07496457211757265,0.0,0.0,1,0,0
1104,72,2022-02-15 01:00:00,2022-02-18 01:00:00,0.0,-1.0,-1.0,0.21797945567468624,0.0,0.0,1,0,0
1128,72,2022-02-16 01:00:00,2022-02-19 01:00:00,0.0,-1.0,-1.0,0.030421920722084914,0.0,0.0,1,0,0
1152,72,2022-02-17 01:00:00,2022-02-20 01:00:00,0.0,-1.0,-1.0,0.1967274060600056,0.0,0.0,1,0,0
1176,72,2022-02-18 01:00:00,2022-02-21 01:00:00,0.0,-1.0,-1.0,0.6717045542596831,0.0,0.0,1,0,0
1200,72,2022-02-19 01:00:00,2022-02-22 01:00:00,0.0,-1.0,-1.0,0.6025404912414742,0.0,0.0,1,0,0
1224,72,2022-02-20 01:00:00,2022-02-23 01:00:00,0.0,-1.0,-1.0,0.22546253904349844,0.0,0.0,1,0,0
1248,72,2022-02-21 01:00:00,2022-02-24 01:00:00,0.0,-1.0,-1.0,0.44775977069452183,0.0,0.0,1,0,0
1272,72,2022-02-22 01:00:00,2022-02-25 01:00:00,0.0,-1.0,-1.0,0.7996349031510013,0.0,0.0,1,0,0
1296,72,2022-02-23 01:00:00,2022-02-26 01:00:00,0.0,-1.0,-1.0,0.4360819359673019,0.0,0.0,1,0,0
1320,72,2022-02-24 01:00:00,2022-02-27 01:00:00,0.0,-1.0,-1.0,0.31172983862220843,0.0,0.0,1,0,0
1344,72,2022-02-25 01:00:00,2022-02-28 01:00:00,0.0,-1.0,-1.0,0.5309924983033683,0.0,0.0,1,0,0
1368,72,2022-02-26 01:00:00,2022-03-01 01:00:00,0.0,-1.0,-1.0,0.23157956646659097,0.0,0.0,1,0,0
1392,72,2022-02-27 01:00:00,2022-03-02 01:00:00,0.0,-1.0,-1.0,0.11495049110080903,0.0,0.0,1,0,0
1416,72,2022-02-28 01:00:00,2022-03-03 01:00:00,0.0,-1.0,-1.0,0.30538471154978886,0.0,0.0,1,0,0
1440,72,2022-03-01 01:00:00,2022-03-04 01:00:00,0.0,-1.0,-1.0,0.2570179025690093,0.0,0.0,1,0,0
1464,72,2022-03-02 01:00:00,2022-03-05 01:00:00,0.0,-1.0,-1.0,0.040460694677520455,0.0,0.0,1,0,0
1488,72,2022-03-03 01:00:00,2022-03-06 01:00:00,0.0,-1.0,-1.0,0.17053938241313185,0.0,0.0,1,0,0
1512,72,2022-03-04 01:00:00,2022-03-07 01:00:00,0.0,-1.0,-1.0,0.5289765316745518,0.0,0.0,1,0,0
1536,72,2022-03-05 01:00:00,2022-03-08 01:00:00,0.0,-1.0,-1.0,0.47772348620155763,0.0,0.0,1,0,0
1560,72,2022-03-06 01:00:00,2022-03-09 01:00:00,0.0,-1.0,-1.0,0.12948388320633958,0.0,0.0,1,0,0
1584,72,2022-03-07 01:00:00,2022-03-10 01:00:00,0.0,-1.0,-1.0,0.12465866327646823,0.0,0.0,1,0,0
1608,72,2022-03-08 01:00:00,2022-03-11 01:00:00,0.0,-1.0,-1.0,0.13670453085734827,0.0,0.0,1,0,0
1632,72,2022-03-09 01:00:00,2022-03-12 01:00:00,0.0,-1.0,-1.0,0.042450036572260944,0.0,0.0,1,0,0
1656,72,2022-03-10 01:00:00,2022-03-13 01:00:00,0.0,-1.0,-1.0,0.14342835730255687,0.0,0.0,1,0,0
1680,72,2022-03-11 01:00:00,2022-03-14 01:00:00,0.0,-1.0,-1.0,0.22994478514497046,0.0,0.0,1,0,0
1704,72,2022-03-12 01:00:00,2022-03-15 01:00:00,0.0,-1.0,-1.0,0.07669700194166629,0.0,0.0,1,0,0
1728,72,2022-03-13 01:00:00,2022-03-16 01:00:00,0.0,-1.0,-1.0,0.04194973838808138,0.0,0.0,1,0,0
1752,72,2022-03-14 01:00:00,2022-03-17 01:00:00,0.0,-1.0,-1.0,0.2279579298577656,0.0,0.0,1,0,0
1776,72,2022-03-15 01:00:00,2022-03-18 01:00:00,0.0,-1.0,-1.0,0.09917581624144928,0.0,0.0,1,0,0
1800,72,2022-03-16 01:00:00,2022-03-19 01:00:00,0.0,-1.0,-1.0,0.05607432055503915,0.0,0.0,1,0,0
1824,72,2022-03-17 01:00:00,2022-03-20 01:00:00,0.0,-1.0,-1.0,0.14747000799152413,0.0,0.0,1,0,0
1848,72,2022-03-18 01:00:00,2022-03-21 01:00:00,0.0,-1.0,-1.0,0.2514730953016724,0.0,0.0,1,0,0
1872,72,2022-03-19 01:00:00,2022-03-22 01:00:00,0.0,-1.0,-1.0,0.12178162894923453,0.0,0.0,1,0,0
1896,72,2022-03-20 01:00:00,2022-03-23 01:00:00,0.0,-1.0,-1.0,0.19383908650371776,0.0,0.0,1,0,0
1920,72,2022-03-21 01:00:00,2022-03-24 01:00:00,0.0,-1.0,-1.0,0.36152413664880195,0.0,0.0,1,0,0
1944,72,2022-03-22 01:00:00,2022-03-25 01:00:00,0.0,-1.0,-1.0,0.16000829693091984,0.0,0.0,1,0,0
1968,72,2022-03-23 01:00:00,2022-03-26 01:00:00,0.0,-1.0,-1.0,0.02851231827711173,0.0,0.0,1,0,0
1992,72,2022-03-24 01:00:00,2022-03-27 01:00:00,0.0,-1.0,-1.0,0.3988864440837532,0.0,0.0,1,0,0
2016,72,2022-03-25 01:00:00,2022-03-28 01:00:00,0.0,-1.0,-1.0,0.3089303715253335,0.0,0.0,1,0,0
2040,72,2022-03-26 01:00:00,2022-03-29 01:00:00,0.0,-1.0,-1.0,0.3991148250669295,0.0,0.0,1,0,0
2064,72,2022-03-27 01:00:00,2022-03-30 01:00:00,0.0,-1.0,-1.0,0.04757406705262977,0.0,0.0,1,0,0
2088,72,2022-03-28 01:00:00,2022-03-31 01:00:00,0.0,-1.0,-1.0,0.02909310091532844,0.0,0.0,1,0,0
2112,72,2022-03-29 01:00:00,2022-04-01 01:00:00,0.0,-1.0,-1.0,0.11631150539299805,0.0,0.0,1,0,0
2136,72,2022-03-30 01:00:00,2022-04-02 01:00:00,0.0,-1.0,-1.0,0.2523096410441658,0.0,0.0,1,0,0
2160,72,2022-03-31 01:00:00,2022-04-03 01:00:00,0.0,-1.0,-1.0,0.14819181078010668,0.0,0.0,1,0,0
2184,72,2022-04-01 01:00:00,2022-04-04 01:00:00,0.0,-1.0,-1.0,0.13952983104107583,0.0,0.0,1,0,0
2208,72,2022-04-02 01:00:00,2022-04-05 01:00:00,0.0,-1.0,-1.0,0.23207345771809756,0.0,0.0,1,0,0
2232,72,2022-04-03 01:00:00,2022-04-06 01:00:00,0.0,-1.0,-1.0,0.3398141331417506,0.0,0.0,1,0,0
2256,72,2022-04-04 01:00:00,2022-04-07 01:00:00,0.0,-1.0,-1.0,0.18816325401896705,0.0,0.0,1,0,0
2280,72,2022-04-05 01:00:00,2022-04-08 01:00:00,0.0,-1.0,-1.0,0.06611521325189994,0.0,0.0,1,0,0
2304,72,2022-04-06 01:00:00,2022-04-09 01:00:00,0.0,-1.0,-1.0,0.2023224801341761,0.0,0.0,1,0,0
2328,72,2022-04-07 01:00:00,2022-04-10 01:00:00,0.0,-1.0,-1.0,0.14909533681161416,0.0,0.0,1,0,0
2352,72,2022-04-08 01:00:00,2022-04-11 01:00:00,0.0,-1.0,-1.0,0.16922644543243692,0.0,0.0,1,0,0
2376,72,2022-04-09 01:00:00,2022-04-12 01:00:00,0.0,-1.0,-1.0,0.477793090132386,0.0,0.0,1,0,0
2400,72,2022-04-10 01:00:00,2022-04-13 01:00:00,0.0,-1.0,-1.0,0.3444813957109487,0.0,0.0,1,0,0
2424,72,2022-04-11 01:00:00,2022-04-14 01:00:00,0.0,-1.0,-1.0,0.020240046720805288,0.0,0.0,1,0,0
2448,72,2022-04-12 01:00:00,2022-04-15 01:00:00,0.0,-1.0,-1.0,0.16701677158961828,0.0,0.0,1,0,0
2472,72,2022-04-13 01:00:00,2022-04-16 01:00:00,0.0,-1.0,-1.0,0.12589975781166976,0.0,0.0,1,0,0
2496,72,2022-04-14 01:00:00,2022-04-17 01:00:00,0.0,-1.0,-1.0,0.16863749840523545,0.0,0.0,1,0,0
2520,72,2022-04-15 01:00:00,2022-04-18 01:00:00,0.0,-1.0,-1.0,0.18514037785601034,0.0,0.0,1,0,0
2544,72,2022-04-16 01:00:00,2022-04-19 01:00:00,0.0,-1.0,-1.0,0.04046964367872206,0.0,0.0,1,0,0
2568,72,2022-04-17 01:00:00,2022-04-20 01:00:00,0.0,-1.0,-1.0,0.07430752313524244,0.0,0.0,1,0,0
2592,72,2022-04-18 01:00:00,2022-04-21 01:00:00,0.0,-1.0,-1.0,0.07506036554574456,0.0,0.0,1,0,0
2616,72,2022-04-19 01:00:00,2022-04-22 01:00:00,0.0,-1.0,-1.0,0.05612857156436272,0.0,0.0,1,0,0
2640,72,2022-04-20 01:00:00,2022-04-23 01:00:00,0.0,-1.0,-1.0,0.1528233464415093,0.0,0.0,1,0,0
2664,72,2022-04-21 01:00:00,2022-04-24 01:00:00,0.0,-1.0,-1.0,0.05629526085553732,0.0,0.0,1,0,0
2688,72,2022-04-22 01:00:00,2022-04-25 01:00:00,0.0,-1.0,-1.0,0.06422896092617965,0.0,0.0,1,0,0
2712,72,2022-04-23 01:00:00,2022-04-26 01:00:00,0.0,-1.0,-1.0,0.08366655314947707,0.0,0.0,1,0,0
2736,72,2022-04-24 01:00:00,2022-04-27 01:00:00,0.0,-1.0,-1.0,0.1546228847648747,0.0,0.0,1,0,0
2760,72,2022-04-25 01:00:00,2022-04-28 01:00:00,0.0,-1.0,-1.0,0.2565454367766798,0.0,0.0,1,0,0
2784,72,2022-04-26 01:00:00,2022-04-29 01:00:00,0.0,-1.0,-1.0,0.06006671347046793,0.0,0.0,1,0,0
2808,72,2022-04-27 01:00:00,2022-04-30 01:00:00,0.0,-1.0,-1.0,0.08661977035017822,0.0,0.0,1,0,0
2832,72,2022-04-28 01:00:00,2022-05-01 01:00:00,0.0,-1.0,-1.0,0.05818212402463677,0.0,0.0,1,0,0
2856,72,2022-04-29 01:00:00,2022-05-02 01:00:00,0.0,-1.0,-1.0,0.00806742505289816,0.0,0.0,1,0,0
2880,72,2022-04-30 01:00:00,2022-05-03 01:00:00,0.0,-1.0,-1.0,0.14180551414434187,0.0,0.0,1,0,0
2904,72,2022-05-01 01:00:00,2022-05-04 01:00:00,0.0,-1.0,-1.0,0.04040820046015109,0.0,0.0,1,0,0
2928,72,2022-05-02 01:00:00,2022-05-05 01:00:00,0.0,-1.0,-1.0,0.2809470972648811,0.0,0.0,1,0,0
2952,72,2022-05-03 01:00:00,2022-05-06 01:00:00,0.0,-1.0,-1.0,0.0765067664141826,0.0,0.0,1,0,0
2976,72,2022-05-04 01:00:00,2022-05-07 01:00:00,0.0,-1.0,-1.0,0.2293202638611313,0.0,0.0,1,0,0
3000,72,2022-05-05 01:00:00,2022-05-08 01:00:00,0.0,-1.0,-1.0,0.141550390548639,0.0,0.0,1,0,0
3024,72,2022-05-06 01:00:00,2022-05-09 01:00:00,0.0,-1.0,-1.0,0.05875754995630941,0.0,0.0,1,0,0
3048,72,2022-05-07 01:00:00,2022-05-10 01:00:00,0.0,-1.0,-1.0,0.5591171072324405,0.0,0.0,1,0,0
3072,72,2022-05-08 01:00:00,2022-05-11 01:00:00,0.0,-1.0,-1.0,0.7375036544621127,0.0,0.0,1,0,0
3096,72,2022-05-09 01:00:00,2022-05-12 01:00:00,0.0,-1.0,-1.0,0.2190174126829048,0.0,0.0,1,0,0
3120,72,2022-05-10 01:00:00,2022-05-13 01:00:00,0.0,-1.0,-1.0,0.10073829767036874,0.0,0.0,1,0,0
3144,72,2022-05-11 01:00:00,2022-05-14 01:00:00,0.0,-1.0,-1.0,0.911998208950379,0.0,0.0,1,0,0
3168,72,2022-05-12 01:00:00,2022-05-15 01:00:00,0.0,-1.0,-1.0,0.670156450396643,0.0,0.0,1,0,0
3192,72,2022-05-13 01:00:00,2022-05-16 01:00:00,0.0,-1.0,-1.0,0.22841734224404184,0.0,0.0,1,0,0
3216,72,2022-05-14 01:00:00,2022-05-17 01:00:00,0.0,-1.0,-1.0,0.1823343626052007,0.0,0.0,1,0,0
3240,72,2022-05-15 01:00:00,2022-05-18 01:00:00,0.0,-1.0,-1.0,0.6304091383109732,0.0,0.0,1,0,0
3264,72,2022-05-16 01:00:00,2022-05-19 01:00:00,0.0,-1.0,-1.0,0.4933895060773495,0.0,0.0,1,0,0
3288,72,2022-05-17 01:00:00,2022-05-20 01:00:00,0.0,-1.0,-1.0,0.32704628699636595,0.0,0.0,1,0,0
3312,72,2022-05-18 01:00:00,2022-05-21 01:00:00,0.0,-1.0,-1.0,0.3695341503001072,0.0,0.0,1,0,0
3336,72,2022-05-19 01:00:00,2022-05-22 01:00:00,0.0,-1.0,-1.0,0.6606019289132764,0.0,0.0,1,0,0
3360,72,2022-05-20 01:00:00,2022-05-23 01:00:00,0.0,-1.0,-1.0,0.20927705373387814,0.0,0.0,1,0,0
3384,72,2022-05-21 01:00:00,2022-05-24 01:00:00,0.0,-1.0,-1.0,0.1953850586596343,0.0,0.0,1,0,0
3408,72,2022-05-22 01:00:00,2022-05-25 01:00:00,0.0,-1.0,-1.0,0.10242930239466762,0.0,0.0,1,0,0
3432,72,2022-05-23 01:00:00,2022-05-26 01:00:00,0.0,-1.0,-1.0,0.1355267451200144,0.0,0.0,1,0,0
3456,72,2022-05-24 01:00:00,2022-05-27 01:00:00,0.0,-1.0,-1.0,0.08979958850247521,0.0,0.0,1,0,0
3480,72,2022-05-25 01:00:00,2022-05-28 01:00:00,0.0,-1.0,-1.0,0.17524345512169626,0.0,0.0,1,0,0
3504,72,2022-05-26 01:00:00,2022-05-29 01:00:00,0.0,-1.0,-1.0,0.19673912545373656,0.0,0.0,1,0,0
3528,72,2022-05-27 01:00:00,2022-05-30 01:00:00,0.0,-1.0,-1.0,0.2297079762623381,0.0,0.0,1,0,0
3552,72,2022-05-28 01:00:00,2022-05-31 01:00:00,0.0,-1.0,-1.0,0.3879291916873327,0.0,0.0,1,0,0
3576,72,2022-05-29 01:00:00,2022-06-01 01:00:00,0.0,-1.0,-1.0,0.5232630446937847,0.0,0.0,1,0,0
3600,72,2022-05-30 01:00:00,2022-06-02 01:00:00,0.0,-1.0,-1.0,0.2526228191020756,0.0,0.0,1,0,0
3624,72,2022-05-31 01:00:00,2022-06-03 01:00:00,0.0,-1.0,-1.0,0.07538057617267155,0.0,0.0,1,0,0
3648,72,2022-06-01 01:00:00,2022-06-04 01:00:00,0.0,-1.0,-1.0,0.2986241368709153,0.0,0.0,1,0,0
3672,72,2022-06-02 01:00:00,2022-06-05 01:00:00,0.0,-1.0,-1.0,0.13162444491920086,0.0,0.0,1,0,0
3696,72,2022-06-03 01:00:00,2022-06-06 01:00:00,0.0,-1.0,-1.0,0.3366880656406072,0.0,0.0,1,0,0
3720,72,2022-06-04 01:00:00,2022-06-07 01:00:00,0.0,-1.0,-1.0,0.21131125407792414,0.0,0.0,1,0,0
3744,72,2022-06-05 01:00:00,2022-06-08 01:00:00,0.0,-1.0,-1.0,0.19660895331691247,0.0,0.0,1,0,0
3768,72,2022-06-06 01:00:00,2022-06-09 01:00:00,0.0,-1.0,-1.0,0.13664054456733585,0.0,0.0,1,0,0
3792,72,2022-06-07 01:00:00,2022-06-10 01:00:00,0.0,-1.0,-1.0,0.27275756967953335,0.0,0.0,1,0,0
3816,72,2022-06-08 01:00:00,2022-06-11 01:00:00,0.0,-1.0,-1.0,0.3292230469832576,0.0,0.0,1,0,0
3840,72,2022-06-09 01:00:00,2022-06-12 01:00:00,0.0,-1.0,-1.0,0.3405466206540308,0.0,0.0,1,0,0
3864,72,2022-06-10 01:00:00,2022-06-13 01:00:00,0.0,-1.0,-1.0,0.1918072444722234,0.0,0.0,1,0,0
3888,72,2022-06-11 01:00:00,2022-06-14 01:00:00,0.0,-1.0,-1.0,0.7738728457054634,0.0,0.0,1,0,0
3912,72,2022-06-12 01:00:00,2022-06-15 01:00:00,0.0,-1.0,-1.0,0.2693170531096233,0.0,0.0,1,0,0
3936,72,2022-06-13 01:00:00,2022-06-16 01:00:00,0.0,-1.0,-1.0,0.3183082419343699,0.0,0.0,1,0,0
3960,72,2022-06-14 01:00:00,2022-06-17 01:00:00,0.0,-1.0,-1.0,0.5211763415913246,0.0,0.0,1,0,0
3984,72,2022-06-15 01:00:00,2022-06-18 01:00:00,0.0,-1.0,-1.0,0.5658055204383995,0.0,0.0,1,0,0
4008,72,2022-06-16 01:00:00,2022-06-19 01:00:00,0.0,-1.0,-1.0,0.22347144027954344,0.0,0.0,1,0,0
4032,72,2022-06-17 01:00:00,2022-06-20 01:00:00,0.0,-1.0,-1.0,0.2776377890715777,0.0,0.0,1,0,0
4056,72,2022-06-18 01:00:00,2022-06-21 01:00:00,0.0,-1.0,-1.0,0.27713452028580876,0.0,0.0,1,0,0
4080,72,2022-06-19 01:00:00,2022-06-22 01:00:00,0.0,-1.0,-1.0,0.09155436189412473,0.0,0.0,1,0,0
4104,72,2022-06-20 01:00:00,2022-06-23 01:00:00,0.0,-1.0,-1.0,0.2741606281405775,0.0,0.0,1,0,0
4128,72,2022-06-21 01:00:00,2022-06-24 01:00:00,0.0,-1.0,-1.0,0.07725489761483276,0.0,0.0,1,0,0
4152,72,2022-06-22 01:00:00,2022-06-25 01:00:00,0.0,-1.0,-1.0,0.044132323554039725,0.0,0.0,1,0,0
4176,72,2022-06-23 01:00:00,2022-06-26 01:00:00,0.0,-1.0,-1.0,0.2884134576556297,0.0,0.0,1,0,0
4200,72,2022-06-24 01:00:00,2022-06-27 01:00:00,0.0,-1.0,-1.0,0.40597022672672606,0.0,0.0,1,0,0
4224,72,2022-06-25 01:00:00,2022-06-28 01:00:00,0.0,-1.0,-1.0,0.2984503676682184,0.0,0.0,1,0,0
4248,72,2022-06-26 01:00:00,2022-06-29 01:00:00,0.0,-1.0,-1.0,0.16201480096000653,0.0,0.0,1,0,0
4272,72,2022-06-27 01:00:00,2022-06-30 01:00:00,0.0,-1.0,-1.0,0.10956344019013398,0.0,0.0,1,0,0
4296,72,2022-06-28 01:00:00,2022-07-01 01:00:00,0.0,-1.0,-1.0,0.19542906603696253,0.0,0.0,1,0,0
4320,72,2022-06-29 01:00:00,2022-07-02 01:00:00,0.0,-1.0,-1.0,0.10429595609695265,0.0,0.0,1,0,0
4344,72,2022-06-30 01:00:00,2022-07-03 01:00:00,0.0,-1.0,-1.0,0.06944903101195256,0.0,0.0,1,0,0
4368,72,2022-07-01 01:00:00,2022-07-04 01:00:00,0.0,-1.0,-1.0,0.05961235950080517,0.0,0.0,1,0,0
4392,72,2022-07-02 01:00:00,2022-07-05 01:00:00,0.0,-1.0,-1.0,0.10126823338455876,0.0,0.0,1,0,0
4416,72,2022-07-03 01:00:00,2022-07-06 01:00:00,0.0,-1.0,-1.0,0.13130886655636256,0.0,0.0,1,0,0
4440,72,2022-07-04 01:00:00,2022-07-07 01:00:00,0.0,-1.0,-1.0,0.10225869527229588,0.0,0.0,1,0,0
4464,72,2022-07-05 01:00:00,2022-07-08 01:00:00,0.0,-1.0,-1.0,0.004812571185945145,0.0,0.0,1,0,0
4488,72,2022-07-06 01:00:00,2022-07-09 01:00:00,0.0,-1.0,-1.0,0.21097833273296324,0.0,0.0,1,0,0
4512,72,2022-07-07 01:00:00,2022-07-10 01:00:00,0.0,-1.0,-1.0,0.08943000510642504,0.0,0.0,1,0,0
4536,72,2022-07-08 01:00:00,2022-07-11 01:00:00,0.0,-1.0,-1.0,0.2531878243705067,0.0,0.0,1,0,0
4560,72,2022-07-09 01:00:00,2022-07-12 01:00:00,0.0,-1.0,-1.0,0.06650201522803746,0.0,0.0,1,0,0
4584,72,2022-07-10 01:00:00,2022-07-13 01:00:00,0.0,-1.0,-1.0,0.2245605621044008,0.0,0.0,1,0,0
4608,72,2022-07-11 01:00:00,2022-07-14 01:00:00,0.0,-1.0,-1.0,0.24863855159196535,0.0,0.0,1,0,0
4632,72,2022-07-12 01:00:00,2022-07-15 01:00:00,0.0,-1.0,-1.0,0.29868881956864457,0.0,0.0,1,0,0
4656,72,2022-07-13 01:00:00,2022-07-16 01:00:00,0.0,-1.0,-1.0,0.18118807479511495,0.0,0.0,1,0,0
4680,72,2022-07-14 01:00:00,2022-07-17 01:00:00,0.0,-1.0,-1.0,0.3837271746154327,0.0,0.0,1,0,0
4704,72,2022-07-15 01:00:00,2022-07-18 01:00:00,0.0,-1.0,-1.0,0.5315968501957234,0.0,0.0,1,0,0
4728,72,2022-07-16 01:00:00,2022-07-19 01:00:00,0.0,-1.0,-1.0,0.23993776350240065,0.0,0.0,1,0,0
4752,72,2022-07-17 01:00:00,2022-07-20 01:00:00,0.0,-1.0,-1.0,0.23282890960324185,0.0,0.0,1,0,0
4776,72,2022-07-18 01:00:00,2022-07-21 01:00:00,0.0,-1.0,-1.0,0.3043452945884461,0.0,0.0,1,0,0
4800,72,2022-07-19 01:00:00,2022-07-22 01:00:00,0.0,-1.0,-1.0,0.1154705497478178,0.0,0.0,1,0,0
4824,72,2022-07-20 01:00:00,2022-07-23 01:00:00,0.0,-1.0,-1.0,0.35567189473478567,0.0,0.0,1,0,0
4848,72,2022-07-21 01:00:00,2022-07-24 01:00:00,0.0,-1.0,-1.0,0.1082176737589725,0.0,0.0,1,0,0
