initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
384,72,2022-01-16 01:00:00,2022-01-19 01:00:00,4.274210657636784,1.1817347645696992,-1.0,0.07883344816081064,0.008643515700710001,0.0,23,3,0
408,72,2022-01-17 01:00:00,2022-01-20 01:00:00,4.417523049292971,2.152404788006733,-1.0,0.0765832447039225,0.01187361026917187,0.0,23,6,0
432,72,2022-01-18 01:00:00,2022-01-21 01:00:00,4.122794740468819,1.3910744450024912,-1.0,0.12916043270880403,0.0052568749501222065,0.0,23,3,0
456,72,2022-01-19 01:00:00,2022-01-22 01:00:00,4.274417248169148,1.0711522743783604,-1.0,0.13208204729294504,0.015466756922236445,0.0,23,3,0
480,72,2022-01-20 01:00:00,2022-01-23 01:00:00,4.3212938464489685,0.8407139559818965,-1.0,0.07960046089799058,0.00687618106800919,0.0,23,3,0
504,72,2022-01-21 01:00:00,2022-01-24 01:00:00,4.314193473525056,1.729630141904791,-1.0,0.12435259749202467,0.015517956773282335,0.0,23,4,0
528,72,2022-01-22 01:00:00,2022-01-25 01:00:00,4.310020159792222,1.3939248247371263,-1.0,0.1545892454825347,0.007043627455714683,0.0,23,4,0
552,72,2022-01-23 01:00:00,2022-01-26 01:00:00,4.2890874149904645,1.2865760048139119,-1.0,0.07069129471238662,0.0032237324451338404,0.0,23,4,0
576,72,2022-01-24 01:00:00,2022-01-27 01:00:00,4.402793611007296,1.023033460011039,-1.0,0.08281965694932786,0.011541740591445976,0.0,23,4,0
600,72,2022-01-25 01:00:00,2022-01-28 01:00:00,4.300587737159681,1.492795733211696,-1.0,0.0673167958403169,0.018156106667595037,0.0,23,3,0
624,72,2022-01-26 01:00:00,2022-01-29 01:00:00,4.293656205554491,1.4663480710065977,-1.0,0.09239101637493698,0.00984246681396443,0.0,23,3,0
648,72,2022-01-27 01:00:00,2022-01-30 01:00:00,4.368301220972745,1.2054806637576212,-1.0,0.0603416632515825,0.010147120134104418,0.0,23,3,0
672,72,2022-01-28 01:00:00,2022-01-31 01:00:00,4.328517057288423,0.8683625646749195,-1.0,0.03686321279348425,0.006387565329163765,0.0,23,2,0
696,72,2022-01-29 01:00:00,2022-02-01 01:00:00,4.316415057590838,2.089225516126241,-1.0,0.030706433799334156,0.004278172121832458,0.0,23,5,0
720,72,2022-01-30 01:00:00,2022-02-02 01:00:00,4.164153140109651,1.8932940329576695,-1.0,0.09684787900613913,0.0021773895210203662,0.0,23,4,0
744,72,2022-01-31 01:00:00,2022-02-03 01:00:00,4.356639571579601,1.4841609691290767,-1.0,0.038553458117497844,0.0030715581908804927,0.0,23,3,0
768,72,2022-02-01 01:00:00,2022-02-04 01:00:00,4.119467941866376,0.9437208992584702,-1.0,0.0885115094696747,0.0016599889592841593,0.0,23,2,0
792,72,2022-02-02 01:00:00,2022-02-05 01:00:00,4.284123815982273,0.6435381548850914,-1.0,0.040961843694526795,0.006426761835552139,0.0,23,3,0
816,72,2022-02-03 01:00:00,2022-02-06 01:00:00,4.419726649335455,0.986070870343653,-1.0,0.0618888584765714,0.003923405262853204,0.0,23,2,0
840,72,2022-02-04 01:00:00,2022-02-07 01:00:00,4.325020891994451,0.7754104146086319,-1.0,0.05645723100797871,0.0050745128815936685,0.0,23,3,0
864,72,2022-02-05 01:00:00,2022-02-08 01:00:00,4.295246679540372,0.0,-1.0,0.08982213048165488,0.0022822947847281074,0.0,23,1,0
888,72,2022-02-06 01:00:00,2022-02-09 01:00:00,4.372290051903498,1.1799569703355852,-1.0,0.049466993621908074,0.004749247653546732,0.0,23,3,0
912,72,2022-02-07 01:00:00,2022-02-10 01:00:00,4.3689916488389215,1.3482102396520927,-1.0,0.03881876643207676,0.004749811870867904,0.0,23,3,0
936,72,2022-02-08 01:00:00,2022-02-11 01:00:00,4.305414390012775,1.1819145041314643,-1.0,0.11059204829204276,0.002748129479805144,0.0,23,3,0
960,72,2022-02-09 01:00:00,2022-02-12 01:00:00,4.431126945522197,1.5607521295155342,-1.0,0.023790958134126985,0.0014175849079438546,0.0,23,3,0
984,72,2022-02-10 01:00:00,2022-02-13 01:00:00,4.159482635273949,0.9181980298933042,-1.0,0.09685720445749454,0.0001303282200856438,0.0,23,2,0
1008,72,2022-02-11 01:00:00,2022-02-14 01:00:00,4.376670926201853,1.9382824140488917,-1.0,0.05189671903384354,0.007477082361474503,0.0,23,4,0
1032,72,2022-02-12 01:00:00,2022-02-15 01:00:00,4.3323559677451104,1.7109509243348069,-1.0,0.027616430434019297,0.0031059181908998307,0.0,23,4,0
1056,72,2022-02-13 01:00:00,2022-02-16 01:00:00,4.245606996959616,1.5629222990196956,-1.0,0.0577566291367336,0.005719844199470627,0.0,23,3,0
1080,72,2022-02-14 01:00:00,2022-02-17 01:00:00,4.418402413180638,1.7677565742357544,-1.0,0.025718543628599436,0.0021771545433919124,0.0,23,4,0
1104,72,2022-02-15 01:00:00,2022-02-18 01:00:00,4.331617333624922,0.8477533332467924,-1.0,0.04418661731641347,0.0002989766483521842,0.0,23,2,0
1128,72,2022-02-16 01:00:00,2022-02-19 01:00:00,4.347928122251558,1.6539839302876085,-1.0,0.02731587141779906,0.0020767168112758886,0.0,23,4,0
1152,72,2022-02-17 01:00:00,2022-02-20 01:00:00,4.335515743530956,0.8199287867135399,-1.0,0.03656811244309808,0.008315242102843911,0.0,23,3,0
1176,72,2022-02-18 01:00:00,2022-02-21 01:00:00,4.26285155544239,0.9828637656090302,-1.0,0.06559399985883278,0.003162005147819797,0.0,23,2,0
1200,72,2022-02-19 01:00:00,2022-02-22 01:00:00,4.350209821264519,1.1376413607478106,-1.0,0.04685228649039286,0.009232582272079402,0.0,23,3,0
1224,72,2022-02-20 01:00:00,2022-02-23 01:00:00,4.307344311163152,1.0115987376218096,-1.0,0.08896036878157727,0.004576677386997064,0.0,23,3,0
1248,72,2022-02-21 01:00:00,2022-02-24 01:00:00,4.367382695653826,-1.0,-1.0,0.1144990947963063,0.0,0.0,23,0,0
1272,72,2022-02-22 01:00:00,2022-02-25 01:00:00,4.337442967520065,0.5817680275216958,-1.0,0.11850324704532662,0.018206860877475178,0.0,23,3,0
1296,72,2022-02-23 01:00:00,2022-02-26 01:00:00,4.253615592528547,0.0,-1.0,0.07915908017045355,0.0010800351966042078,0.0,23,1,0
1320,72,2022-02-24 01:00:00,2022-02-27 01:00:00,4.3177923611676725,2.1797197459185234,-1.0,0.07610766147878531,0.0072213867168009075,0.0,23,6,0
1344,72,2022-02-25 01:00:00,2022-02-28 01:00:00,4.281295286962749,1.9515310494787748,-1.0,0.07173962044482662,0.0069116813116340495,0.0,23,4,0
1368,72,2022-02-26 01:00:00,2022-03-01 01:00:00,4.322264679368716,1.2116331758718273,-1.0,0.0631858667429572,0.0034295188932058195,0.0,23,3,0
1392,72,2022-02-27 01:00:00,2022-03-02 01:00:00,4.295171031809039,1.580536369525713,-1.0,0.09111295611884856,0.008627339769323296,0.0,23,3,0
1416,72,2022-02-28 01:00:00,2022-03-03 01:00:00,4.1881961152323015,0.6331084189611171,-1.0,0.164398912255205,0.012859984372503047,0.0,23,2,0
1440,72,2022-03-01 01:00:00,2022-03-04 01:00:00,4.337568046730645,0.0,-1.0,0.04248330015037596,0.0016358450084856789,0.0,23,1,0
1464,72,2022-03-02 01:00:00,2022-03-05 01:00:00,4.209937667686896,1.5247127949643215,-1.0,0.1276008204291723,0.0007968590213714866,0.0,23,3,0
1488,72,2022-03-03 01:00:00,2022-03-06 01:00:00,4.272380138635135,0.7292003081937919,-1.0,0.041136824537163115,0.0005091843002611499,0.0,23,2,0
1512,72,2022-03-04 01:00:00,2022-03-07 01:00:00,4.107410721349329,0.975001940066543,-1.0,0.07500247123516038,0.0014400206651000323,0.0,23,2,0
1536,72,2022-03-05 01:00:00,2022-03-08 01:00:00,4.3239572841948135,1.186993904258725,-1.0,0.06804374485444749,0.013801404148602288,0.0,23,3,0
1560,72,2022-03-06 01:00:00,2022-03-09 01:00:00,4.283345271615155,2.1514609180848105,-1.0,0.06633108442983379,0.003186431463864506,0.0,23,5,0
1584,72,2022-03-07 01:00:00,2022-03-10 01:00:00,4.330556608627654,0.8176605036403372,-1.0,0.036871634862175755,0.010161190499875529,0.0,23,2,0
1608,72,2022-03-08 01:00:00,2022-03-11 01:00:00,4.248357294613196,1.2982172985725344,-1.0,0.050979593525927056,0.0037484349199330366,0.0,23,3,0
1632,72,2022-03-09 01:00:00,2022-03-12 01:00:00,4.200099863608894,0.0,-1.0,0.05479387104267319,0.0038318967545265675,0.0,23,1,0
1656,72,2022-03-10 01:00:00,2022-03-13 01:00:00,4.251842177238808,0.0,-1.0,0.034007889365055534,4.793538807310459e-06,0.0,23,1,0
1680,72,2022-03-11 01:00:00,2022-03-14 01:00:00,4.100848518214796,-1.0,-1.0,0.0667370438096025,0.0,0.0,23,0,0
1704,72,2022-03-12 01:00:00,2022-03-15 01:00:00,4.1611216860593645,0.9996033736937919,-1.0,0.033906149225099956,0.0013724160406570663,0.0,23,2,0
1728,72,2022-03-13 01:00:00,2022-03-16 01:00:00,4.1985065058502835,0.0,-1.0,0.06370626940752636,0.00023983075900878213,0.0,23,1,0
1752,72,2022-03-14 01:00:00,2022-03-17 01:00:00,4.166845397039111,1.4933902513978226,-1.0,0.07167186254046473,0.0042412568390579825,0.0,23,4,0
1776,72,2022-03-15 01:00:00,2022-03-18 01:00:00,4.405635767736459,0.9748632311278433,-1.0,0.03555389400780151,0.002771352344667215,0.0,23,2,0
1800,72,2022-03-16 01:00:00,2022-03-19 01:00:00,4.271117676697988,0.9553438402512168,-1.0,0.07570890603520514,0.0023674698278867328,0.0,23,2,0
1824,72,2022-03-17 01:00:00,2022-03-20 01:00:00,4.397127274758975,1.4576414977411372,-1.0,0.037579561632736964,0.005095466109870728,0.0,23,4,0
1848,72,2022-03-18 01:00:00,2022-03-21 01:00:00,4.384222461345835,1.1991426621972034,-1.0,0.022634763452126266,0.002899240096108428,0.0,23,3,0
1872,72,2022-03-19 01:00:00,2022-03-22 01:00:00,4.294740968890463,1.8268110977381113,-1.0,0.04921714973566353,0.00308856033010977,0.0,23,4,0
1896,72,2022-03-20 01:00:00,2022-03-23 01:00:00,4.3223707380329275,2.1688069960787297,-1.0,0.04595135147115934,0.009152001791370662,0.0,23,6,0
1920,72,2022-03-21 01:00:00,2022-03-24 01:00:00,4.32844302149865,0.560655173684117,0.0,0.06046684491182531,0.00922648043035609,0.00014048250221913725,23,2,1
1944,72,2022-03-22 01:00:00,2022-03-25 01:00:00,4.393783448517182,1.0774763720754275,-1.0,0.04193897205987994,0.00295553768884846,0.0,23,3,0
1968,72,2022-03-23 01:00:00,2022-03-26 01:00:00,4.3028961969703845,0.5367456193238132,-1.0,0.050275336317616555,0.010657723497283082,0.0,23,2,0
1992,72,2022-03-24 01:00:00,2022-03-27 01:00:00,4.351251299536231,1.0740825877536266,-1.0,0.053263030051735875,0.017802740042234238,0.0,23,5,0
2016,72,2022-03-25 01:00:00,2022-03-28 01:00:00,4.312118380398505,0.8874567441917786,-1.0,0.05199038525808475,0.016024061047492166,0.0,23,3,0
2040,72,2022-03-26 01:00:00,2022-03-29 01:00:00,4.236070931418849,0.0,-1.0,0.05482011879212362,0.001288141502258297,0.0,23,1,0
2064,72,2022-03-27 01:00:00,2022-03-30 01:00:00,4.2440894798251945,1.5447262250737466,-1.0,0.09682335629099416,0.001662688693186211,0.0,23,3,0
2088,72,2022-03-28 01:00:00,2022-03-31 01:00:00,4.372809923096061,1.122694723663282,-1.0,0.048141772841600705,0.006260229950660618,0.0,23,4,0
2112,72,2022-03-29 01:00:00,2022-04-01 01:00:00,4.257903653893003,1.8180356412562644,-1.0,0.0460529495008272,0.0014731448528046355,0.0,23,4,0
2136,72,2022-03-30 01:00:00,2022-04-02 01:00:00,4.353392198103176,0.0,-1.0,0.04770921284315189,0.0018696386988079341,0.0,23,1,0
2160,72,2022-03-31 01:00:00,2022-04-03 01:00:00,4.363312904050988,1.8570639192265082,-1.0,0.055203817183475355,0.013971211546829019,0.0,23,5,0
2184,72,2022-04-01 01:00:00,2022-04-04 01:00:00,4.372812962820296,1.0000867959043884,-1.0,0.02962462272169617,0.003544335707837507,0.0,23,3,0
2208,72,2022-04-02 01:00:00,2022-04-05 01:00:00,4.348378638610337,0.9244817749195359,-1.0,0.06746278969055022,0.003512721428235496,0.0,23,3,0
2232,72,2022-04-03 01:00:00,2022-04-06 01:00:00,4.338921520912976,1.5335712562162491,-1.0,0.02176353042253905,0.0012482615068711805,0.0,23,4,0
2256,72,2022-04-04 01:00:00,2022-04-07 01:00:00,4.3365351047223415,1.9503411658782837,-1.0,0.032888869550282536,0.0028613122237474125,0.0,23,5,0
2280,72,2022-04-05 01:00:00,2022-04-08 01:00:00,4.3645587939917405,0.0,-1.0,0.021209401149417974,0.004238464563485864,0.0,23,1,0
2304,72,2022-04-06 01:00:00,2022-04-09 01:00:00,4.306314803527897,1.6540052362607018,-1.0,0.03389344754192605,0.001256113892707579,0.0,23,4,0
2328,72,2022-04-07 01:00:00,2022-04-10 01:00:00,4.3225630317799935,0.0,-1.0,0.03259357364105578,0.0004682553114673273,0.0,23,1,0
2352,72,2022-04-08 01:00:00,2022-04-11 01:00:00,4.303770361941382,0.3803340860716748,-1.0,0.03920855753307202,0.0011422520689344632,0.0,23,2,0
2376,72,2022-04-09 01:00:00,2022-04-12 01:00:00,4.234367637497775,1.384540981150125,-1.0,0.08470741826341423,0.0045680852803134725,0.0,23,3,0
2400,72,2022-04-10 01:00:00,2022-04-13 01:00:00,4.322933000151771,0.8836961091098681,-1.0,0.02741348183046507,0.0024660824909446205,0.0,23,2,0
2424,72,2022-04-11 01:00:00,2022-04-14 01:00:00,4.2263066358467425,0.9260977234445312,-1.0,0.08693565446505944,0.01000990422627831,0.0,23,2,0
2448,72,2022-04-12 01:00:00,2022-04-15 01:00:00,4.343022564553686,1.4984794674861879,-1.0,0.05561789597948837,0.0013001582109082907,0.0,23,3,0
2472,72,2022-04-13 01:00:00,2022-04-16 01:00:00,4.259699112454255,1.1780515169600665,-1.0,0.05689550616338952,0.005576562855577534,0.0,23,5,0
2496,72,2022-04-14 01:00:00,2022-04-17 01:00:00,4.073009615436782,0.3736764458195652,-1.0,0.08659626424071273,0.0007425558753779433,0.0,23,2,0
2520,72,2022-04-15 01:00:00,2022-04-18 01:00:00,4.05614421253704,1.1306528060162035,-1.0,0.06026421501244528,0.002232558808919467,0.0,23,3,0
2544,72,2022-04-16 01:00:00,2022-04-19 01:00:00,4.274182351245899,1.7833251614386068,-1.0,0.06510854161119552,0.0017139152554445298,0.0,23,4,0
2568,72,2022-04-17 01:00:00,2022-04-20 01:00:00,4.083919391368113,0.0,-1.0,0.07344057584186857,0.000764658708569904,0.0,23,1,0
2592,72,2022-04-18 01:00:00,2022-04-21 01:00:00,4.416143962197604,1.9152068851729411,-1.0,0.03607816683688543,0.00157585433525959,0.0,23,4,0
2616,72,2022-04-19 01:00:00,2022-04-22 01:00:00,4.229653701058823,1.6929319476949931,-1.0,0.06136294566456835,0.0018066210618022645,0.0,23,4,0
2640,72,2022-04-20 01:00:00,2022-04-23 01:00:00,4.302153580884503,0.0,-1.0,0.025191220992371855,0.0026360454597265884,0.0,23,1,0
2664,72,2022-04-21 01:00:00,2022-04-24 01:00:00,4.142406718750565,0.926789721280985,-1.0,0.06205796010952444,0.0017317451401500316,0.0,23,3,0
2688,72,2022-04-22 01:00:00,2022-04-25 01:00:00,4.1460929733356915,0.9727430013305925,-1.0,0.04453428606833177,0.004710653261731759,0.0,23,2,0
2712,72,2022-04-23 01:00:00,2022-04-26 01:00:00,4.33251981163395,1.0908311339765537,-1.0,0.02683445669576424,0.004204125200735111,0.0,23,4,0
2736,72,2022-04-24 01:00:00,2022-04-27 01:00:00,4.233934240458579,0.0,-1.0,0.03445377512545164,0.0008891623146652602,0.0,23,1,0
2760,72,2022-04-25 01:00:00,2022-04-28 01:00:00,4.344462959549776,1.6689417250856946,-1.0,0.06144667863776496,0.004541636470388045,0.0,23,4,0
2784,72,2022-04-26 01:00:00,2022-04-29 01:00:00,4.297731876629925,1.4538257326156625,-1.0,0.02322702703273167,0.003630931335079812,0.0,23,3,0
2808,72,2022-04-27 01:00:00,2022-04-30 01:00:00,4.241576933705306,1.1297476946702985,-1.0,0.09961989038852533,0.0038149306661228732,0.0,23,4,0
2832,72,2022-04-28 01:00:00,2022-05-01 01:00:00,4.243525692721599,0.9871202303207259,-1.0,0.05930781962196287,0.001374173031921616,0.0,23,2,0
2856,72,2022-04-29 01:00:00,2022-05-02 01:00:00,4.265914785044226,1.677777502810098,-1.0,0.06390754504126898,0.0021466741118652843,0.0,23,4,0
2880,72,2022-04-30 01:00:00,2022-05-03 01:00:00,4.25682983669079,1.9306354004107769,-1.0,0.038527518562095284,0.006331263232030568,0.0,23,4,0
2904,72,2022-05-01 01:00:00,2022-05-04 01:00:00,4.321224533960467,1.2549034657662657,-1.0,0.05299566881144884,0.0012421949500912603,0.0,23,3,0
2928,72,2022-05-02 01:00:00,2022-05-05 01:00:00,4.2735957416346775,0.14798530149331646,-1.0,0.03914642038965368,0.004958141220270242,0.0,23,2,0
2952,72,2022-05-03 01:00:00,2022-05-06 01:00:00,4.335572118804609,1.6871370377443655,-1.0,0.04631278277309583,0.0024241405467620132,0.0,23,4,0
2976,72,2022-05-04 01:00:00,2022-05-07 01:00:00,4.251100732516718,1.3423351779820196,-1.0,0.09582825115778107,0.0026651590366814303,0.0,23,4,0
3000,72,2022-05-05 01:00:00,2022-05-08 01:00:00,4.299981086434998,0.7930784107201674,-1.0,0.09675140505741359,0.01674214441903206,0.0,23,2,0
3024,72,2022-05-06 01:00:00,2022-05-09 01:00:00,4.38369347717728,1.8175655009229355,-1.0,0.03846372662336759,0.0027590734125713017,0.0,23,4,0
3048,72,2022-05-07 01:00:00,2022-05-10 01:00:00,4.426459819800569,0.0,-1.0,0.04483026115791256,8.071477489989943e-06,0.0,23,1,0
3072,72,2022-05-08 01:00:00,2022-05-11 01:00:00,4.355158235979035,0.9261258154349902,-1.0,0.07266454082448168,0.003782215439349667,0.0,23,2,0
3096,72,2022-05-09 01:00:00,2022-05-12 01:00:00,4.307958628984259,1.6085657696435154,-1.0,0.15634498003495606,0.013684671421546226,0.0,23,4,0
3120,72,2022-05-10 01:00:00,2022-05-13 01:00:00,4.319755262435215,1.4304025479395872,-1.0,0.11882033635901575,0.05592909457718315,0.0,23,5,0
3144,72,2022-05-11 01:00:00,2022-05-14 01:00:00,4.374597765069449,1.490763083233772,-1.0,0.13370270418746788,0.01415787109449791,0.0,23,3,0
3168,72,2022-05-12 01:00:00,2022-05-15 01:00:00,4.42422950407454,0.21939975902562187,-1.0,0.11915838419181242,0.014159719505852944,0.0,23,2,0
3192,72,2022-05-13 01:00:00,2022-05-16 01:00:00,4.3906993681344515,0.8464509246816047,-1.0,0.08144335539998843,0.007448022675473242,0.0,23,3,0
3216,72,2022-05-14 01:00:00,2022-05-17 01:00:00,4.354091996468265,1.285341668515446,-1.0,0.12716389360819794,0.0061954850310035675,0.0,23,3,0
3240,72,2022-05-15 01:00:00,2022-05-18 01:00:00,4.338590372184625,1.417679461385919,-1.0,0.08301028986365751,0.0018256447884889945,0.0,23,3,0
3264,72,2022-05-16 01:00:00,2022-05-19 01:00:00,4.289655921719511,0.8624224738313124,-1.0,0.14566846073935474,0.027452264481984096,0.0,23,3,0
3288,72,2022-05-17 01:00:00,2022-05-20 01:00:00,4.395256888672648,1.2785354064442929,-1.0,0.09090447282613237,0.00571039467176959,0.0,23,3,0
3312,72,2022-05-18 01:00:00,2022-05-21 01:00:00,4.311493539336112,0.8545147706148256,-1.0,0.11180817034973373,0.002549543841638676,0.0,23,3,0
3336,72,2022-05-19 01:00:00,2022-05-22 01:00:00,4.385747420598824,1.3757072579032137,-1.0,0.06134377024068724,0.007200177915006512,0.0,23,3,0
3360,72,2022-05-20 01:00:00,2022-05-23 01:00:00,4.312262909488103,0.7401382075712278,-1.0,0.04468326585832355,0.0009961699043604688,0.0,23,2,0
3384,72,2022-05-21 01:00:00,2022-05-24 01:00:00,4.256295022695784,0.7539795079952135,-1.0,0.06933343542618213,0.005277727198436379,0.0,23,2,0
3408,72,2022-05-22 01:00:00,2022-05-25 01:00:00,4.188811999441638,0.0,-1.0,0.0996792642957219,0.0037776269875047083,0.0,23,1,0
3432,72,2022-05-23 01:00:00,2022-05-26 01:00:00,4.350607465842487,0.9865818776734625,-1.0,0.06758739760909181,0.0013567922389206926,0.0,23,2,0
3456,72,2022-05-24 01:00:00,2022-05-27 01:00:00,4.117296263935785,1.1868210199332008,-1.0,0.11740453365237764,0.0073267066066579544,0.0,23,3,0
3480,72,2022-05-25 01:00:00,2022-05-28 01:00:00,4.342942991963636,1.037770983495738,-1.0,0.060483131009868234,0.0033724469659016537,0.0,23,3,0
3504,72,2022-05-26 01:00:00,2022-05-29 01:00:00,4.020692180293389,1.6109742198213357,-1.0,0.10877201310287427,0.00746762999096186,0.0,23,4,0
3528,72,2022-05-27 01:00:00,2022-05-30 01:00:00,4.29129863383596,0.0,-1.0,0.05744605894654191,0.01053912440720634,0.0,23,1,0
3552,72,2022-05-28 01:00:00,2022-05-31 01:00:00,4.068679941291443,0.0,-1.0,0.10729632080882848,0.0011705042928668204,0.0,23,1,0
3576,72,2022-05-29 01:00:00,2022-06-01 01:00:00,4.17247435450016,1.7371514829387555,-1.0,0.08116849637699607,0.0032366205897074317,0.0,23,5,0
3600,72,2022-05-30 01:00:00,2022-06-02 01:00:00,4.327172373104192,0.986352964392854,-1.0,0.06130121409955933,0.00333669066800768,0.0,23,4,0
3624,72,2022-05-31 01:00:00,2022-06-03 01:00:00,4.1655086334936815,0.41894454747132087,-1.0,0.10122318662158356,0.00866613469346994,0.0,23,2,0
3648,72,2022-06-01 01:00:00,2022-06-04 01:00:00,4.406760218841921,1.6270409208462613,-1.0,0.0671580498211184,0.010125746714803381,0.0,23,5,0
3672,72,2022-06-02 01:00:00,2022-06-05 01:00:00,4.267574280598227,1.739743017502325,-1.0,0.06869339059313105,0.002739697085326199,0.0,23,4,0
3696,72,2022-06-03 01:00:00,2022-06-06 01:00:00,4.301434649404642,0.0,-1.0,0.08867847613164671,0.003976728793963158,0.0,23,1,0
3720,72,2022-06-04 01:00:00,2022-06-07 01:00:00,4.404736629165728,1.2635161846581406,-1.0,0.052355670985853156,0.012144392931114769,0.0,23,4,0
3744,72,2022-06-05 01:00:00,2022-06-08 01:00:00,4.4006394811551255,1.8767861120984193,-1.0,0.028161654869375972,0.004188343832855289,0.0,23,4,0
3768,72,2022-06-06 01:00:00,2022-06-09 01:00:00,4.366905132810961,1.147549362986445,-1.0,0.07872040947457286,0.001255622922614573,0.0,23,3,0
3792,72,2022-06-07 01:00:00,2022-06-10 01:00:00,4.40295206517583,1.849570066847006,-1.0,0.04770898623098034,0.005706607470285051,0.0,23,5,0
3816,72,2022-06-08 01:00:00,2022-06-11 01:00:00,4.4454567898817885,1.7243887397436424,-1.0,0.04999723925958492,0.02430061922965041,0.0,23,5,0
3840,72,2022-06-09 01:00:00,2022-06-12 01:00:00,4.400512971172811,1.9054713391267113,-1.0,0.06879338813066083,0.005033987601874257,0.0,23,4,0
3864,72,2022-06-10 01:00:00,2022-06-13 01:00:00,4.302238616007896,0.950028855053115,-1.0,0.07922813794169269,0.022882564672182557,0.0,23,2,0
3888,72,2022-06-11 01:00:00,2022-06-14 01:00:00,4.311314109655311,1.2305275874057957,-1.0,0.10822005575191741,0.007693168819260564,0.0,23,3,0
3912,72,2022-06-12 01:00:00,2022-06-15 01:00:00,4.307126666595846,1.4080098126853948,-1.0,0.10825403827292389,0.013246207888828845,0.0,23,4,0
3936,72,2022-06-13 01:00:00,2022-06-16 01:00:00,4.347621280624457,1.5925634175050634,-1.0,0.1157835808172687,0.0281908913313211,0.0,23,5,0
3960,72,2022-06-14 01:00:00,2022-06-17 01:00:00,4.398662710932274,1.5058657125392003,-1.0,0.08479602322505435,0.00656999126666013,0.0,23,3,0
3984,72,2022-06-15 01:00:00,2022-06-18 01:00:00,4.399572757972949,1.58156598382822,-1.0,0.07143918404979412,0.005696465765116599,0.0,23,4,0
4008,72,2022-06-16 01:00:00,2022-06-19 01:00:00,4.402358789621787,1.5134149914284776,-1.0,0.07324866236793151,0.005155769950253587,0.0,23,3,0
4032,72,2022-06-17 01:00:00,2022-06-20 01:00:00,4.31355492397849,1.154137675550578,-1.0,0.08063367697883622,0.005032800649481089,0.0,23,4,0
4056,72,2022-06-18 01:00:00,2022-06-21 01:00:00,4.380709063900867,0.8128029801362124,-1.0,0.0726817985478735,0.0020812786057846423,0.0,23,2,0
4080,72,2022-06-19 01:00:00,2022-06-22 01:00:00,4.390147256920161,2.116910883964615,-1.0,0.07292323191637667,0.01575467532731841,0.0,23,6,0
