initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,72,2021-12-31 01:00:00,2022-01-03 01:00:00,5.267276733447929,2.424540308392686,-1.0,0.04487515296892871,0.005913868909642291,0.0,47,9,0
24,72,2022-01-01 01:00:00,2022-01-04 01:00:00,5.210746669145205,1.9444151266016039,-1.0,0.027825989182811497,0.007015836030848799,0.0,47,6,0
48,72,2022-01-02 01:00:00,2022-01-05 01:00:00,5.275837303665269,2.4199743744825213,-1.0,0.03607769908228244,0.005335498490899378,0.0,47,8,0
72,72,2022-01-03 01:00:00,2022-01-06 01:00:00,5.192122418961094,2.6023664584862902,-1.0,0.08719607840369985,0.005209054821443506,0.0,47,7,0
96,72,2022-01-04 01:00:00,2022-01-07 01:00:00,5.231528868838943,2.2598852773386793,-1.0,0.0750701341049855,0.004683947185883515,0.0,47,6,0
120,72,2022-01-05 01:00:00,2022-01-08 01:00:00,5.278966960375958,1.8557459287878393,-1.0,0.06503024308671071,0.016284757921517592,0.0,47,6,0
144,72,2022-01-06 01:00:00,2022-01-09 01:00:00,5.2817848578710755,2.4763068502670857,-1.0,0.09649629506738941,0.008395500590691402,0.0,47,6,0
168,72,2022-01-07 01:00:00,2022-01-10 01:00:00,5.380197093003815,1.832804563136518,-1.0,0.06348085562375028,0.012056113743220567,0.0,47,5,0
192,72,2022-01-08 01:00:00,2022-01-11 01:00:00,5.2687728821468705,2.139113975912937,-1.0,0.08484180868914003,0.012964703542122497,0.0,47,8,0
216,72,2022-01-09 01:00:00,2022-01-12 01:00:00,5.076159591676671,2.0007387736893802,-1.0,0.12432006740710488,0.006101404666445349,0.0,47,7,0
240,72,2022-01-10 01:00:00,2022-01-13 01:00:00,5.121942407295631,2.3912069355717995,-1.0,0.08570756249111221,0.0038306407629948806,0.0,47,10,0
264,72,2022-01-11 01:00:00,2022-01-14 01:00:00,5.235550276021126,1.8936497954317488,-1.0,0.06397550389573313,0.012773952690329694,0.0,47,6,0
288,72,2022-01-12 01:00:00,2022-01-15 01:00:00,5.376692487171414,2.464399542455484,-1.0,0.03962256747496348,0.014045056941577547,0.0,47,9,0
312,72,2022-01-13 01:00:00,2022-01-16 01:00:00,5.291583711857394,1.3942190556914784,-1.0,0.04085884010559395,0.019362706126414383,0.0,47,8,0
336,72,2022-01-14 01:00:00,2022-01-17 01:00:00,5.326469897438253,2.711399373147757,-1.0,0.05737035240083154,0.006483373770397091,0.0,47,8,0
