initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,504,2021-12-31 01:00:00,2022-01-21 01:00:00,7.213732323996517,5.521211054469385,2.3499818447448857,0.14315199840638831,0.016727399560213352,0.005592461447440538,167,63,9
24,504,2022-01-01 01:00:00,2022-01-22 01:00:00,7.190703575236472,5.307082737265533,2.825631632328738,0.14439627384000792,0.020334861282877464,0.003334081656156211,167,57,11
48,504,2022-01-02 01:00:00,2022-01-23 01:00:00,7.201670132253436,5.3391360278654405,3.2141679569229096,0.14439627384000792,0.02086678332726623,0.0025030516822120165,167,55,11
72,504,2022-01-03 01:00:00,2022-01-24 01:00:00,7.229712264445727,5.361158357840634,2.142612463558763,0.1331297819105176,0.019505440158095,0.003310811504204437,167,59,7
96,504,2022-01-04 01:00:00,2022-01-25 01:00:00,7.246990593254347,5.27944571224592,2.443523527914123,0.09400970086577466,0.022106546789226342,0.0033903107013297487,167,59,8
120,504,2022-01-05 01:00:00,2022-01-26 01:00:00,7.222798016316941,5.356424434921128,2.480055450731993,0.10793577308179,0.020770301733124188,0.004024660862427557,167,62,8
144,504,2022-01-06 01:00:00,2022-01-27 01:00:00,7.217181933204631,5.404887691710664,2.2135921221656174,0.11080113257054947,0.02114764742009542,0.003587999769273473,167,64,9
168,504,2022-01-07 01:00:00,2022-01-28 01:00:00,7.227744351941516,5.40555611013717,3.0875951163116047,0.11080113257054947,0.0185154850328124,0.0014512661041640187,167,60,10
192,504,2022-01-08 01:00:00,2022-01-29 01:00:00,7.240811731344566,5.681227392372997,3.061827022332423,0.09400970086577466,0.014413243170153732,0.004382780914710073,167,69,13
216,504,2022-01-09 01:00:00,2022-01-30 01:00:00,7.240909188831863,5.640584206340313,2.6619147381932824,0.13499673703446133,0.01739567026000718,0.002620791056215682,167,69,10
240,504,2022-01-10 01:00:00,2022-01-31 01:00:00,7.2362799887783416,5.554472080961918,3.0006716061282663,0.13499673703446133,0.014578910131507349,0.004687597385361223,167,64,12
264,504,2022-01-11 01:00:00,2022-02-01 01:00:00,7.255054391968322,5.482991542130928,2.6195868663405886,0.07705457990329313,0.0229790227995301,0.0026955728732046863,167,63,8
288,504,2022-01-12 01:00:00,2022-02-02 01:00:00,7.231846137690207,5.521297037290247,1.0367200245556627,0.11454855270048389,0.014891553385258344,0.003340411771204111,167,61,4
312,504,2022-01-13 01:00:00,2022-02-03 01:00:00,7.225191556126022,5.1810660070848416,2.071423870540745,0.11454855270048389,0.02066303591238882,0.0026689498276410506,167,52,7
336,504,2022-01-14 01:00:00,2022-02-04 01:00:00,7.226749412288579,5.525653159744219,1.2163789584521492,0.12086552272922906,0.01762035648710408,0.0031967310134450857,167,62,4
360,504,2022-01-15 01:00:00,2022-02-05 01:00:00,7.2178884903722595,5.507512561602248,3.2319530687073517,0.12086552272922906,0.017380151692320028,0.0028988006138294053,167,62,11
384,504,2022-01-16 01:00:00,2022-02-06 01:00:00,7.211794977133415,5.589029506908092,2.262176420834714,0.09690494828263527,0.01729401046938547,0.001896771096025961,167,62,8
408,504,2022-01-17 01:00:00,2022-02-07 01:00:00,7.21585436235224,5.516915826661614,2.462913606297619,0.09308040632188126,0.01735069074315237,0.0016639330279002733,167,60,8
432,504,2022-01-18 01:00:00,2022-02-08 01:00:00,7.219426163694693,5.431472411190057,2.5385090839673827,0.09308040632188126,0.015735870378764925,0.002323205469011072,167,57,7
456,504,2022-01-19 01:00:00,2022-02-09 01:00:00,7.215211516943514,5.599002825781425,2.455590550249256,0.086282811156719,0.015586127032364703,0.0016929417693556713,167,65,8
480,504,2022-01-20 01:00:00,2022-02-10 01:00:00,7.208780628777585,5.54477178200082,2.2823245232110723,0.086282811156719,0.015314189778034861,0.0014954539382589674,167,64,7
504,504,2022-01-21 01:00:00,2022-02-11 01:00:00,7.225379115937695,5.531444573331852,2.143367504376242,0.06849201517903579,0.01518822418389897,0.0018632836458860366,167,62,5
528,504,2022-01-22 01:00:00,2022-02-12 01:00:00,7.228530086041848,5.49705170548391,1.7066666918951396,0.06849201517903579,0.014258655272987739,0.0017655987418688072,167,60,4
552,504,2022-01-23 01:00:00,2022-02-13 01:00:00,7.227995375320092,5.622855904518526,2.516462755053858,0.06849201517903579,0.021063174398052668,0.0024791488069775287,167,72,7
576,504,2022-01-24 01:00:00,2022-02-14 01:00:00,7.23702428641843,5.4584150961567355,3.109648855098719,0.06849201517903579,0.01865862952089131,0.00315015489593811,167,68,12
600,504,2022-01-25 01:00:00,2022-02-15 01:00:00,7.261898472083912,5.568704027093215,3.6163507706411813,0.06141896628236038,0.01783098335552714,0.003591136004983941,167,68,19
624,504,2022-01-26 01:00:00,2022-02-16 01:00:00,7.259871942164208,5.746064012419342,3.1376248785255187,0.05814706699534083,0.014891217825064664,0.0041993558929510925,167,76,14
648,504,2022-01-27 01:00:00,2022-02-17 01:00:00,7.234575552064418,5.740636610116564,3.585181912067066,0.08752868102040944,0.015692635224526724,0.003809978064973696,167,77,15
672,504,2022-01-28 01:00:00,2022-02-18 01:00:00,7.2466080733333875,5.515173074010325,2.6156336274127705,0.04811106995067965,0.011191579921236108,0.003939044309808523,167,65,9
696,504,2022-01-29 01:00:00,2022-02-19 01:00:00,7.2384919554255776,5.665611535720107,2.7208472094213714,0.05428074545755824,0.009231375015973684,0.0021588164366525453,167,72,9
720,504,2022-01-30 01:00:00,2022-02-20 01:00:00,7.229085095011095,5.816822235387057,3.1327466131813932,0.07757322316209991,0.009134637679330983,0.002619353874920037,167,76,11
744,504,2022-01-31 01:00:00,2022-02-21 01:00:00,7.175127992541879,5.6447878915989085,2.447330974677024,0.15217097149711303,0.009807947155624597,0.0020064677315562367,167,69,7
768,504,2022-02-01 01:00:00,2022-02-22 01:00:00,7.155639198639744,5.4206026852991185,1.7653479938435999,0.15217097149711303,0.013221483701579866,0.0010835017349795062,167,60,6
792,504,2022-02-02 01:00:00,2022-02-23 01:00:00,7.179370297493877,5.452431110135593,2.6691331225331245,0.08668488326578778,0.016021265919907088,0.0007783400546122396,167,64,9
816,504,2022-02-03 01:00:00,2022-02-24 01:00:00,7.209412432039785,5.449625392918711,2.487294754166301,0.08668488326578778,0.0181069205747803,0.00040689161156577967,167,69,7
840,504,2022-02-04 01:00:00,2022-02-25 01:00:00,7.2037351416103474,5.519727137021276,2.024090934134218,0.09477820026561493,0.017879431221302935,0.0023168605295133702,167,69,6
864,504,2022-02-05 01:00:00,2022-02-26 01:00:00,7.242504003672516,5.621341216600472,3.100490266044139,0.09026680550774185,0.01709525013135632,0.0017665790730208776,167,71,11
