initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,1080,2021-12-31 01:00:00,2022-02-14 01:00:00,9.631753090919979,8.401181932590518,6.150032446567551,0.08545169208478037,0.01849181597820918,0.006454817111754654,935,488,104
24,1080,2022-01-01 01:00:00,2022-02-15 01:00:00,9.63485987452731,8.38582857087136,6.224311189193247,0.08545169208478037,0.019203245474399576,0.006379709319741771,935,486,107
48,1080,2022-01-02 01:00:00,2022-02-16 01:00:00,9.630292515238057,8.367677192424205,6.310242966054522,0.08545169208478037,0.018690283668834445,0.005592790024066016,935,478,113
72,1080,2022-01-03 01:00:00,2022-02-17 01:00:00,9.636044118506387,8.375445260893827,6.261685347732299,0.08545169208478037,0.019485603436036454,0.005875970674879644,935,476,109
96,1080,2022-01-04 01:00:00,2022-02-18 01:00:00,9.63027849712758,8.390701596616447,6.367604292165214,0.08545169208478037,0.01946790172126676,0.0056552364950656,935,486,114
120,1080,2022-01-05 01:00:00,2022-02-19 01:00:00,9.634527399082282,8.373674274213945,6.307548358712051,0.09587864036394646,0.020160148866882336,0.005006055179988778,935,492,111
144,1080,2022-01-06 01:00:00,2022-02-20 01:00:00,9.634253302332244,8.378280401126,6.267800251509098,0.09587864036394646,0.020511176218625683,0.005207277550188167,935,492,111
168,1080,2022-01-07 01:00:00,2022-02-21 01:00:00,9.629970971466175,8.417003349283025,6.271639874091428,0.09587864036394646,0.019708627552905495,0.006000621810088132,935,500,116
192,1080,2022-01-08 01:00:00,2022-02-22 01:00:00,9.637625405239872,8.441607656114925,6.284905772754463,0.09587864036394646,0.019637791395368205,0.006798874432430701,935,499,120
216,1080,2022-01-09 01:00:00,2022-02-23 01:00:00,9.639481925342716,8.399849713305798,6.236203722144246,0.09587864036394646,0.019965618312496707,0.006530183653843067,935,492,117
240,1080,2022-01-10 01:00:00,2022-02-24 01:00:00,9.636485425133499,8.367194753558897,6.180832938917291,0.09587864036394646,0.021664731979093778,0.006479533059159926,935,491,114
264,1080,2022-01-11 01:00:00,2022-02-25 01:00:00,9.634374310439608,8.385140932071064,6.178134208308145,0.09587864036394646,0.023498644821333955,0.006365399931036851,935,491,112
288,1080,2022-01-12 01:00:00,2022-02-26 01:00:00,9.638203484883503,8.411456794708082,6.232588252059677,0.09587864036394646,0.02308422266187771,0.005252807604999331,935,497,110
312,1080,2022-01-13 01:00:00,2022-02-27 01:00:00,9.63684479297793,8.45376932696379,6.300624918744724,0.09587864036394646,0.02093115291692156,0.005116609238521895,935,511,111
336,1080,2022-01-14 01:00:00,2022-02-28 01:00:00,9.636608329254932,8.425673093777082,6.385965578890117,0.09587864036394646,0.023719727140966172,0.004580346646609604,935,497,118
360,1080,2022-01-15 01:00:00,2022-03-01 01:00:00,9.634410460230491,8.435198733651557,6.335118970284922,0.12164494064138184,0.019685990612599184,0.004482709889672543,935,494,117
384,1080,2022-01-16 01:00:00,2022-03-02 01:00:00,9.638975268384398,8.447254921862477,6.303200985404326,0.12164494064138184,0.01898514767120166,0.004838589580870528,935,495,114
408,1080,2022-01-17 01:00:00,2022-03-03 01:00:00,9.641975584147453,8.44231868351457,6.223441929914785,0.12164494064138184,0.02106453129472226,0.005456344299199479,935,500,109
432,1080,2022-01-18 01:00:00,2022-03-04 01:00:00,9.642362131233735,8.456461176306496,6.246822992924579,0.13337599488757587,0.019621568042287575,0.005301397711137738,935,500,111
456,1080,2022-01-19 01:00:00,2022-03-05 01:00:00,9.646569002255218,8.483934712539437,6.299959291955648,0.09015980347417545,0.01714796015052187,0.005797241598203675,935,507,120
480,1080,2022-01-20 01:00:00,2022-03-06 01:00:00,9.644236533191199,8.463205229338582,6.262145493163713,0.09826389330941716,0.017413345932091706,0.005629404937139722,935,502,117
504,1080,2022-01-21 01:00:00,2022-03-07 01:00:00,9.639297807939442,8.402558700524727,6.234675031586577,0.1019827191646221,0.02137066697168587,0.004933589357089537,935,494,112
528,1080,2022-01-22 01:00:00,2022-03-08 01:00:00,9.643227882521275,8.400844192519239,6.343700963231771,0.08521021033992708,0.01661185649640689,0.004740429047912177,935,489,118
