initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,336,2021-12-31 01:00:00,2022-01-14 01:00:00,6.768192336582236,5.218791049521748,3.110331568980572,0.17006573316563417,0.023255577612109012,0.0020646285059029838,119,53,10
24,336,2022-01-01 01:00:00,2022-01-15 01:00:00,6.743760382483045,5.213049429320422,3.067117463859166,0.17006573316563417,0.022351649987725417,0.003083476051487601,119,52,10
48,336,2022-01-02 01:00:00,2022-01-16 01:00:00,6.744346992423186,5.151895492628137,3.049955242376946,0.17006573316563417,0.0194519208627439,0.003913865081969821,119,50,10
72,336,2022-01-03 01:00:00,2022-01-17 01:00:00,6.752016746422537,5.227745451500315,2.7469826314151953,0.17006573316563417,0.023226371276973242,0.0015558811257396661,119,54,9
96,336,2022-01-04 01:00:00,2022-01-18 01:00:00,6.736736300145427,5.17977597484976,1.5192165109979887,0.17715950017452692,0.025074987010583135,0.005950179043218095,119,52,5
120,336,2022-01-05 01:00:00,2022-01-19 01:00:00,6.741259041105468,5.176198139549701,3.01231450848973,0.13661648943184138,0.01715338571440904,0.004651755536152295,119,50,11
144,336,2022-01-06 01:00:00,2022-01-20 01:00:00,6.748324025679896,5.470282564789489,3.4345762082998204,0.13648600085388346,0.01951417239797976,0.00566624381246836,119,57,16
168,336,2022-01-07 01:00:00,2022-01-21 01:00:00,6.748288624568284,5.173158496257626,3.0205810511385596,0.14367145216661606,0.020001950812619587,0.003557738040561619,119,50,12
192,336,2022-01-08 01:00:00,2022-01-22 01:00:00,6.753163294211379,5.104164755702158,3.143583231082206,0.1262838011573613,0.02217458395592232,0.0031607354992701643,119,46,11
216,336,2022-01-09 01:00:00,2022-01-23 01:00:00,6.761572446339571,5.151198312424638,3.152810070878267,0.11003449798058995,0.02180909997764583,0.006739127922130439,119,49,14
240,336,2022-01-10 01:00:00,2022-01-24 01:00:00,6.785559734476735,5.269239663976052,2.5644076715868143,0.10828106305681691,0.024981836468543583,0.005799377824955357,119,49,12
264,336,2022-01-11 01:00:00,2022-01-25 01:00:00,6.791668860838102,5.462407667748806,3.5204633875315183,0.15313907057831774,0.028477236374138397,0.00820161572509919,119,60,19
288,336,2022-01-12 01:00:00,2022-01-26 01:00:00,6.812866363771259,5.312164537610553,3.506346779061942,0.15313907057831774,0.03203256801295516,0.009400242409596566,119,54,17
312,336,2022-01-13 01:00:00,2022-01-27 01:00:00,6.824703730056315,5.369188724931706,2.625161930115561,0.12180061802071727,0.03314494175230232,0.004626058496991478,119,59,8
336,336,2022-01-14 01:00:00,2022-01-28 01:00:00,6.800336753594195,5.196083088347282,2.83246850130409,0.16763379959085353,0.032342803288122966,0.0022313651503435583,119,51,10
360,336,2022-01-15 01:00:00,2022-01-29 01:00:00,6.801415466432408,5.19599821107556,3.0000144911930433,0.16584566464547568,0.03158396113824359,0.0041941779145500775,119,48,10
384,336,2022-01-16 01:00:00,2022-01-30 01:00:00,6.818786676285383,5.233352338228183,2.4024161352941817,0.15345992498901553,0.03425657455697218,0.00863773073114492,119,55,10
408,336,2022-01-17 01:00:00,2022-01-31 01:00:00,6.812488426849353,5.113043571141436,3.050952356157149,0.15345992498901553,0.03618618704790714,0.00494084464539989,119,51,13
432,336,2022-01-18 01:00:00,2022-02-01 01:00:00,6.806848365919447,4.973568617845261,2.3519242690722137,0.1611419862471801,0.04355338853023046,0.00752679099726596,119,43,8
456,336,2022-01-19 01:00:00,2022-02-02 01:00:00,6.817120440135116,5.31346946622573,2.874078658478994,0.10165789776591673,0.03266832746419378,0.008080698763424576,119,52,10
480,336,2022-01-20 01:00:00,2022-02-03 01:00:00,6.810781412588194,5.196288784873761,2.884241805785398,0.11869184699663074,0.032630404677508405,0.0024897104537889648,119,48,9
504,336,2022-01-21 01:00:00,2022-02-04 01:00:00,6.8060015967113445,5.147020637977538,3.182375101589464,0.11869184699663074,0.027255963137797195,0.004725606202166344,119,50,13
528,336,2022-01-22 01:00:00,2022-02-05 01:00:00,6.804843950586854,5.083551587605145,2.869301284479389,0.11869184699663074,0.021340788443831,0.003797738515429006,119,50,10
552,336,2022-01-23 01:00:00,2022-02-06 01:00:00,6.809640989642648,4.939804239931136,1.947730453107163,0.11869184699663074,0.014781157257645072,0.002190670928118536,119,42,5
576,336,2022-01-24 01:00:00,2022-02-07 01:00:00,6.792511832437123,5.275166757028929,3.030100343509366,0.11869184699663074,0.020695770128715252,0.003405784962181098,119,55,11
600,336,2022-01-25 01:00:00,2022-02-08 01:00:00,6.79966853144651,5.004159716269236,2.5741677969948102,0.08924957488689016,0.018524561089154543,0.0014596495440678935,119,45,7
624,336,2022-01-26 01:00:00,2022-02-09 01:00:00,6.814343407228257,5.31859456077555,3.704261633115408,0.08206764986471458,0.01814117333843237,0.004322464011129861,119,56,18
648,336,2022-01-27 01:00:00,2022-02-10 01:00:00,6.8070030536151584,5.55041456795256,3.858930229203364,0.09181620448512365,0.017046907070976197,0.0024536757814452893,119,65,17
672,336,2022-01-28 01:00:00,2022-02-11 01:00:00,6.794196279170078,5.469582278021208,3.5568927700733752,0.1109003300120134,0.01978739836789775,0.0025137503575052415,119,65,14
696,336,2022-01-29 01:00:00,2022-02-12 01:00:00,6.81154826060629,5.382258988308948,2.8233943690155145,0.08861115284674853,0.021277842831539127,0.0012953211457198016,119,63,10
720,336,2022-01-30 01:00:00,2022-02-13 01:00:00,6.7996756016021385,5.261095467522504,3.413510839302255,0.0887519652789164,0.012974069396496101,0.003704568572445221,119,54,14
744,336,2022-01-31 01:00:00,2022-02-14 01:00:00,6.799174604225555,5.270780014638288,4.068516970591869,0.0887519652789164,0.02052751747768631,0.004955278719940357,119,57,22
768,336,2022-02-01 01:00:00,2022-02-15 01:00:00,6.817305546660319,5.644497973696622,3.3185662813257326,0.0887519652789164,0.014515840081164908,0.002524366787221745,119,70,12
792,336,2022-02-02 01:00:00,2022-02-16 01:00:00,6.822756437984091,5.580608715681921,3.253999659140746,0.10465955457644033,0.014659851592549733,0.0057652787648680755,119,62,14
816,336,2022-02-03 01:00:00,2022-02-17 01:00:00,6.82539989007361,5.723648874055477,3.523433807000492,0.09236442212635955,0.013838760269979204,0.003128611394061142,119,65,14
840,336,2022-02-04 01:00:00,2022-02-18 01:00:00,6.839993423775888,5.4861183226822625,3.575726380487303,0.07603077940338637,0.018904479256213493,0.0033603723682659676,119,62,15
