initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,1080,2021-12-31 01:00:00,2022-02-14 01:00:00,9.535180194923095,7.458665694424121,-1.0,0.04593825313636877,0.009276734879528186,0.0,1007,277,0
24,1080,2022-01-01 01:00:00,2022-02-15 01:00:00,9.535428170940072,7.480300826412023,-1.0,0.04593825313636877,0.009262123481200495,0.0,1007,278,0
48,1080,2022-01-02 01:00:00,2022-02-16 01:00:00,9.536525372853923,7.468918715073042,-1.0,0.04593825313636877,0.009241616417097736,0.0,1007,275,0
72,1080,2022-01-03 01:00:00,2022-02-17 01:00:00,9.536869963302388,7.45716574684994,-1.0,0.04593825313636877,0.009307318314861611,0.0,1007,273,0
96,1080,2022-01-04 01:00:00,2022-02-18 01:00:00,9.529705935816326,7.451599062453253,0.0,0.04593825313636877,0.01007646003635579,3.908160226875844e-06,1007,276,1
120,1080,2022-01-05 01:00:00,2022-02-19 01:00:00,9.514813262677528,7.461462067550338,-1.0,0.04593825313636877,0.009339328636493541,0.0,1007,278,0
144,1080,2022-01-06 01:00:00,2022-02-20 01:00:00,9.509649845269175,7.4444607346582,-1.0,0.04593825313636877,0.0092380532440524,0.0,1007,278,0
168,1080,2022-01-07 01:00:00,2022-02-21 01:00:00,9.501605325457042,7.40386201750112,0.0,0.04593825313636877,0.00923373989647291,2.7078660949306835e-05,1007,276,1
192,1080,2022-01-08 01:00:00,2022-02-22 01:00:00,9.511311641857315,7.4224345360266675,0.711110140566179,0.03520686711087003,0.009216271041854627,2.624550906956413e-05,1007,270,2
216,1080,2022-01-09 01:00:00,2022-02-23 01:00:00,9.515559139622143,7.468221771721999,1.4854396994747485,0.03520686711087003,0.008105223960739824,9.804523967158579e-06,1007,271,3
240,1080,2022-01-10 01:00:00,2022-02-24 01:00:00,9.496131552877628,7.443885435799521,1.4854396994747485,0.04739209545146418,0.008865513840962295,9.804523967158579e-06,1007,275,3
264,1080,2022-01-11 01:00:00,2022-02-25 01:00:00,9.48621842938691,7.4782776712220755,1.4854396994747485,0.04870586465198827,0.00912943746240613,9.804523967158579e-06,1007,280,3
288,1080,2022-01-12 01:00:00,2022-02-26 01:00:00,9.494326695936701,7.503813296158009,0.0,0.04870586465198827,0.008776597451438054,1.0549837015129953e-05,1007,281,1
312,1080,2022-01-13 01:00:00,2022-02-27 01:00:00,9.503534427821412,7.448606699395347,0.0,0.04870586465198827,0.008947077288356683,1.0549837015129953e-05,1007,278,1
336,1080,2022-01-14 01:00:00,2022-02-28 01:00:00,9.518720905751623,7.49346582172179,0.9245967834037199,0.04870586465198827,0.009238617902687589,0.0,1007,286,2
360,1080,2022-01-15 01:00:00,2022-03-01 01:00:00,9.521641183373411,7.499703744411841,1.32080894965392,0.0421631719412548,0.01062832929420185,1.7263536453735557e-05,1007,286,3
384,1080,2022-01-16 01:00:00,2022-03-02 01:00:00,9.531764813341253,7.50410912432402,1.32080894965392,0.0421631719412548,0.010656010709400015,1.7263536453735557e-05,1007,291,3
408,1080,2022-01-17 01:00:00,2022-03-03 01:00:00,9.530688498845846,7.496070172178556,1.32080894965392,0.0421631719412548,0.010812763062094942,1.7263536453735557e-05,1007,282,3
432,1080,2022-01-18 01:00:00,2022-03-04 01:00:00,9.528831959942819,7.519756495120838,1.3379793802013145,0.0421631719412548,0.010724690188573468,1.1540807038225437e-05,1007,282,3
