initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,72,2021-12-31 01:00:00,2022-01-03 01:00:00,0.8738840436882327,-1.0,-1.0,0.2506976530840221,0.0,0.0,2,0,0
24,72,2022-01-01 01:00:00,2022-01-04 01:00:00,0.9975592649598939,-1.0,-1.0,0.19560054955810832,0.0,0.0,2,0,0
48,72,2022-01-02 01:00:00,2022-01-05 01:00:00,0.9822870776437758,-1.0,-1.0,0.19568372555600402,0.0,0.0,2,0,0
72,72,2022-01-03 01:00:00,2022-01-06 01:00:00,0.8520658981129934,-1.0,-1.0,0.35801551441822216,0.0,0.0,2,0,0
96,72,2022-01-04 01:00:00,2022-01-07 01:00:00,0.9844679661413199,-1.0,-1.0,0.3851959518432132,0.0,0.0,2,0,0
120,72,2022-01-05 01:00:00,2022-01-08 01:00:00,0.9982579568905018,-1.0,-1.0,0.23010509588456954,0.0,0.0,2,0,0
144,72,2022-01-06 01:00:00,2022-01-09 01:00:00,0.9230163772582624,-1.0,-1.0,0.43505517537548655,0.0,0.0,2,0,0
168,72,2022-01-07 01:00:00,2022-01-10 01:00:00,0.7227293932913404,-1.0,-1.0,0.5695544904894677,0.0,0.0,2,0,0
192,72,2022-01-08 01:00:00,2022-01-11 01:00:00,0.9864909668829167,-1.0,-1.0,0.29899203952019404,0.0,0.0,2,0,0
216,72,2022-01-09 01:00:00,2022-01-12 01:00:00,0.9313117270555128,-1.0,-1.0,0.2346989666860529,0.0,0.0,2,0,0
240,72,2022-01-10 01:00:00,2022-01-13 01:00:00,0.9935589072410387,-1.0,-1.0,0.09058233914023231,0.0,0.0,2,0,0
264,72,2022-01-11 01:00:00,2022-01-14 01:00:00,0.9697734401591067,-1.0,-1.0,0.090145305103739,0.0,0.0,2,0,0
288,72,2022-01-12 01:00:00,2022-01-15 01:00:00,0.9237659039230555,-1.0,-1.0,0.40059460566237814,0.0,0.0,2,0,0
312,72,2022-01-13 01:00:00,2022-01-16 01:00:00,0.992780789197222,-1.0,-1.0,0.2307809153967864,0.0,0.0,2,0,0
336,72,2022-01-14 01:00:00,2022-01-17 01:00:00,0.9973815685896867,-1.0,-1.0,0.15510382612677553,0.0,0.0,2,0,0
360,72,2022-01-15 01:00:00,2022-01-18 01:00:00,0.9981337940122137,-1.0,-1.0,0.09508234962017312,0.0,0.0,2,0,0
384,72,2022-01-16 01:00:00,2022-01-19 01:00:00,0.7953789291133904,-1.0,-1.0,0.5489066908442274,0.0,0.0,2,0,0
408,72,2022-01-17 01:00:00,2022-01-20 01:00:00,0.9417669989227878,-1.0,-1.0,0.7381477824150675,0.0,0.0,2,0,0
432,72,2022-01-18 01:00:00,2022-01-21 01:00:00,0.9991351844602566,-1.0,-1.0,0.6890089172790392,0.0,0.0,2,0,0
456,72,2022-01-19 01:00:00,2022-01-22 01:00:00,0.9925727337178878,-1.0,-1.0,0.4441814387072415,0.0,0.0,2,0,0
480,72,2022-01-20 01:00:00,2022-01-23 01:00:00,0.7346929346184367,-1.0,-1.0,0.674187954107534,0.0,0.0,2,0,0
504,72,2022-01-21 01:00:00,2022-01-24 01:00:00,0.9989653043252904,-1.0,-1.0,0.8179040481368013,0.0,0.0,2,0,0
528,72,2022-01-22 01:00:00,2022-01-25 01:00:00,0.8832420467233117,-1.0,-1.0,0.528295198461443,0.0,0.0,2,0,0
