date,open,high,low,close,volume,original_close,processed_log_return,outliers_processed_log_return,normalized_outliers_processed_log_return,processed_log_return_wtmra_0,processed_log_return_wtmra_1,processed_log_return_wtmra_2,processed_log_return_wtmra_3,processed_log_return_wtmra_4,processed_log_return_wtmra_5,processed_log_return_wtmra_5_4,processed_log_return_wtmra_5_4_3,processed_log_return_wtmra_5_4_3_2,processed_log_return_wtmra_5_4_3_2_1,processed_log_return_wtmra_5_4_3_2_1_0,processed_log_return_wtmra_0_1,processed_log_return_wtmra_0_1_2,processed_log_return_wtmra_0_1_2_3,processed_log_return_wtmra_0_1_2_3_4,processed_log_return_wtmra_0_1_2_3_4_5
2022-01-16,1.293,1.319,1.251,1.291,80421836.4,1.291,-0.0007742934959047795,-0.0007742934959047795,0.030031447768430336,-0.39223853275679743,0.007825627825968308,0.29181778123109686,0.16009890712755537,0.003745349797931474,-0.041217685457324335,-0.03747233565939286,0.1226265714681625,0.4144443526992594,0.4222699805252277,0.030031447768430253,-0.38441290493082914,-0.09259512369973227,0.0675037834278231,0.07124913322575457,0.03003144776843024
2022-01-17,1.292,1.422,1.286,1.41,247977037.4,1.41,0.08817259252557146,0.08817259252557146,0.9396563156040051,0.13496919291879764,0.4895076524586008,0.2517502055235796,0.10733405376366426,-0.0006876492934717434,-0.043217139767165645,-0.04390478906063739,0.06342926470302687,0.3151794702266064,0.8046871226852073,0.9396563156040049,0.6244768453773984,0.876227050900978,0.9835611046646422,0.9828734553711704,0.9396563156040048
2022-01-18,1.411,1.607,1.386,1.603,545675409.1,1.603,0.12828716923733913,0.09407324784830688,1.0,0.4958467769250237,0.39136591711671836,0.13075863450380026,0.03377553989969508,-0.006476148880690672,-0.04527071956454691,-0.051746868445237584,-0.017971328545542502,0.11278730595825776,0.5041532230749761,0.9999999999999998,0.8872126940417421,1.0179713285455423,1.0517468684452373,1.0452707195645468,0.9999999999999999
2022-01-19,1.602,1.638,1.411,1.458,455949108.3,1.458,-0.09481124004094954,-0.09481124004094954,-0.931647469827899,-0.5388694576784983,-0.16985185826849733,-0.10983031296921816,-0.052596398646867555,-0.013191818167816534,-0.04730762409700083,-0.06049944226481736,-0.11309584091168493,-0.2229261538809031,-0.39277801214940045,-0.9316474698278987,-0.7087213159469956,-0.8185516289162138,-0.8711480275630814,-0.884339845730898,-0.9316474698278988
2022-01-20,1.458,1.534,1.326,1.337,329948716.4,1.337,-0.08663733546666033,-0.08663733546666033,-0.8480561581962227,0.0164697525201625,-0.36759640818663014,-0.2992998770377483,-0.13062988261603764,-0.017967058236159728,-0.049032684639809185,-0.06699974287596891,-0.19762962549200655,-0.4969295025297549,-0.864525910716385,-0.8480561581962225,-0.3511266556664676,-0.6504265327042159,-0.7810564153202535,-0.7990234735564132,-0.8480561581962224
2022-01-21,1.336,1.427,1.251,1.259,261063307.3,1.259,-0.06011054305759611,-0.06011054305759611,-0.5767770711085565,0.279249283630082,-0.2281251765333143,-0.36930703906316037,-0.18863681068496613,-0.019613190874930585,-0.050344137582266864,-0.06995732845719745,-0.25859413914216356,-0.6279011782053239,-0.8560263547386382,-0.5767770711085562,0.05112410709676771,-0.3181829319663927,-0.5068197426513588,-0.5264329335262894,-0.5767770711085562
2022-01-22,1.259,1.282,1.101,1.12,408519522.4,1.12,-0.11698906975520675,-0.10149503346555538,-1.0,-0.2649435245005824,-0.1139602836807284,-0.33029836394402506,-0.22101016814982527,-0.018602264718152604,-0.05118539500668601,-0.06978765972483861,-0.2907978278746639,-0.621096191818689,-0.7350564754994174,-0.9999999999999998,-0.3789038081813108,-0.7092021721253359,-0.9302123402751612,-0.9488146049933138,-0.9999999999999998
2022-01-23,1.12,1.155,0.917,1.071,554287709.12,1.071,-0.04473589384139164,-0.04473589384139164,-0.4195465722473418,-0.11010815398463357,0.14390152337742212,-0.15809321150576153,-0.22887656778393317,-0.014901180598329249,-0.05146898175210634,-0.0663701623504356,-0.29524673013436875,-0.45333994164013025,-0.3094384182627081,-0.4195465722473417,0.033793369392788555,-0.12429984211297297,-0.35317640989690613,-0.36807759049523536,-0.4195465722473417
2022-01-24,1.071,1.17,1.051,1.124,257147931.5,1.124,0.04830096000588766,0.04830096000588766,0.5319047901335237,0.5217732150847572,0.2616344438165666,0.028612492846869092,-0.21967541351051123,-0.009045099160572573,-0.05139484894358542,-0.060439948104157995,-0.2801153616146692,-0.25150286876780015,0.010131575048766439,0.5319047901335237,0.7834076589013237,0.8120201517481928,0.5923447382376815,0.5832996390771089,0.5319047901335235
2022-01-25,1.124,1.125,0.951,1.065,437410320.0,1.065,-0.05391895231011104,-0.05391895231011104,-0.5134581043938227,-0.39758548417228573,0.009723729236449593,0.1252901502973174,-0.1969180727886818,-0.002779093003372488,-0.05118933396324946,-0.05396842696662195,-0.25088649975530375,-0.12559634945798634,-0.11587262022153674,-0.5134581043938224,-0.38786175493583613,-0.2625716046385187,-0.4594896774272005,-0.46226877043057296,-0.5134581043938224
2022-01-26,1.066,1.074,0.991,1.043,218828333.3,1.043,-0.02087362314275305,-0.02087362314275305,-0.17551650215287,-0.05637597805424628,-0.08513618606377302,0.16523446224046776,-0.15276601960569866,0.004212018429783186,-0.05068479909940298,-0.046472780669619795,-0.19923880027531846,-0.0340043380348507,-0.11914052409862372,-0.17551650215287,-0.1415121641180193,0.023722298122448443,-0.12904372148325022,-0.12483170305346702,-0.17551650215287
2022-01-27,1.043,1.157,1.022,1.077,336503954.9,1.077,0.03207822215561616,0.03207822215561616,0.3660012219139302,0.3378595221277112,0.021375584879501232,0.14071614341744823,-0.09525450479109539,0.011332381901721837,-0.05002790562135699,-0.03869552371963515,-0.13395002851073054,0.006766114906717691,0.028141699786218922,0.36600122191393014,0.35923510700721245,0.4999512504246607,0.40469674563356534,0.41602912753528715,0.36600122191393014
2022-01-28,1.078,1.08,1.004,1.042,184762461.8,1.042,-0.03303745484307625,-0.03303745484307625,-0.29991123138610176,-0.302266760059677,0.0044118259720569465,0.06643113504938851,-0.03666955378079758,0.01749534280679813,-0.04931322137387069,-0.03181787856707256,-0.06848743234787014,-0.002056297298481627,0.0023555286735753196,-0.2999112313861017,-0.29785493408762004,-0.23142379903823151,-0.2680933528190291,-0.2505980100122309,-0.2999112313861016
2022-01-29,1.042,1.059,1.008,1.048,137690073.1,1.048,0.005741642567675183,0.005741642567675183,0.09666736663834884,0.09258182368429432,-0.016387732944451547,0.024768598974533082,0.019757556954368864,0.02434540190560261,-0.048398281935998516,-0.024052880030395907,-0.0042953230760270425,0.02047327589850604,0.004085542954054493,0.09666736663834882,0.07619409073984278,0.10096268971437586,0.12072024666874473,0.14506564857434734,0.09666736663834882
2022-01-30,1.049,1.084,1.037,1.059,89531278.4,1.059,0.010441480720418908,0.010441480720418908,0.14473076547960656,0.1264599835870845,-0.022493736336081562,-0.00844679153507976,0.06468305505662691,0.03206400654671684,-0.04753575183966037,-0.015471745292943533,0.04921130976368338,0.04076451822860362,0.01827078189252206,0.14473076547960656,0.10396624725100292,0.09551945571592316,0.16020251077255007,0.19226651731926692,0.14473076547960656
2022-01-31,1.059,1.077,1.024,1.035,72352160.1,1.035,-0.02292363990193708,-0.02292363990193708,-0.1964812183677046,-0.22271002333967838,-0.0072778467290917975,-0.05632800237652429,0.09681493396169216,0.03988781453211791,-0.046868094416220175,-0.006980279884102263,0.08983465407758989,0.0335066517010656,0.0262288049719738,-0.19648121836770457,-0.22998787006877017,-0.28631587244529444,-0.18950093848360228,-0.14961312395148435,-0.19648121836770452
2022-02-01,1.035,1.06,1.006,1.051,101218950.1,1.051,0.015340665177481614,0.015340665177481614,0.19483280067825043,0.036032524923547006,0.0965272147002082,-0.06308902708477919,0.1227065372280392,0.04899395678925739,-0.04633840587802218,0.002655550911235205,0.1253620881392744,0.06227306105449522,0.1588002757547034,0.1948328006782504,0.1325597396237552,0.069470712538976,0.19217724976701522,0.2411712065562726,0.19483280067825043
2022-02-02,1.052,1.096,1.034,1.096,124526330.3,1.096,0.04192509663100975,0.04192509663100975,0.4667013396348668,0.383007160739033,-0.015232274992286755,-0.054975123322157884,0.14157613391075663,0.05834964328181255,-0.04602419998229096,0.012325443299521593,0.15390157721027822,0.09892645388812034,0.08369417889583358,0.4667013396348666,0.36777488574674627,0.3127997624245884,0.45437589633534503,0.5127255396171576,0.46670133963486665
2022-02-03,1.096,1.103,1.022,1.027,126857788.7,1.027,-0.06502525757940275,-0.06502525757940275,-0.6270379261796214,-0.5577566941527408,-0.19506166124119625,-0.04375170799806829,0.1484036859635678,0.06705828457783806,-0.045929833329021834,0.02112845124881623,0.16953213721238403,0.12578042921431573,-0.06928123202688052,-0.6270379261796213,-0.752818355393937,-0.7965700633920053,-0.6481663774284375,-0.5811080928505995,-0.6270379261796213
2022-02-04,1.027,1.062,1.016,1.061,98542208.5,1.061,0.032569928685424944,0.032569928685424944,0.37102971146760844,0.16203289186848668,0.00842002468010204,0.024566164487621143,0.1466858471420594,0.07527023187659664,-0.045945448587257604,0.029324783289339032,0.17601063043139842,0.20057679491901956,0.20899681959912159,0.37102971146760827,0.1704529165485887,0.19501908103620985,0.34170492817826925,0.4169751600548659,0.3710297114676083
2022-02-05,1.061,1.139,1.045,1.138,135205051.6,1.138,0.07006047607229315,0.07006047607229315,0.7544308144992461,0.3262922227284668,0.16604288068454506,0.09286953793845291,0.13494191012263326,0.0805368753476003,-0.046252612322452404,0.0342842630251479,0.16922617314778116,0.2620957110862341,0.4281385917707792,0.754430814499246,0.4923351034130119,0.5852046413514648,0.720146551474098,0.8006834268216984,0.754430814499246
2022-02-06,1.138,1.178,1.097,1.125,152710784.3,1.125,-0.011489300047755585,-0.011489300047755585,-0.0795467157237832,-0.33288485771179444,-0.01907961269377177,0.12477874523003046,0.11361022978719865,0.08097707322386134,-0.04694829355930728,0.03402877966455406,0.1476390094517527,0.2724177546817832,0.2533381419880114,-0.07954671572378302,-0.3519644704055662,-0.22718572517553576,-0.11357549538833711,-0.03259842216447577,-0.07954671572378305
2022-02-07,1.125,1.15,1.097,1.143,107099317.0,1.143,0.015873349156290163,0.015873349156290163,0.20028035050821144,-0.007832580712593816,-0.062315856003626297,0.14869207022499467,0.09228142320694388,0.07727941367973225,-0.047824119887239294,0.029455293792492954,0.12173671699943683,0.27042878722443153,0.20811293122080524,0.2002803505082114,-0.07014843671622012,0.07854363350877455,0.17082505671571843,0.2481044703954507,0.2002803505082114
2022-02-08,1.142,1.209,1.125,1.199,267801841.6,1.199,0.047831491232703555,0.047831491232703555,0.5271037173825629,0.2647544581154366,0.07341180203022578,0.09734405166771441,0.07032362340297593,0.07018116267587142,-0.04891138050966139,0.021269782166210033,0.09159340556918596,0.18893745723690036,0.26234925926712616,0.5271037173825628,0.33816626014566237,0.4355103118133768,0.5058339352163528,0.5760150978922242,0.5271037173825628
2022-02-09,1.198,1.263,1.133,1.176,271657090.8,1.176,-0.019369026568942103,-0.019369026568942103,-0.16012958395015534,-0.3067504157177315,0.10543637553044234,-0.014578005236029437,0.0456056459908152,0.06029787161574909,-0.05014105613340094,0.010156815482348147,0.05576246147316335,0.04118445623713391,0.14662083176757626,-0.16012958395015522,-0.20131404018728916,-0.21589204542331858,-0.17028639943250337,-0.10998852781675428,-0.16012958395015522
2022-02-10,1.176,1.215,1.152,1.195,137109784.2,1.195,0.016027335907038913,0.016027335907038913,0.20185511252702387,0.24715809134915542,0.044882798724306894,-0.1087981077369323,0.020444422406445454,0.04953675001743244,-0.051368842233384095,-0.0018320922159516528,0.0186123301904938,-0.0901857775464385,-0.04530297882213161,0.20185511252702382,0.29204089007346234,0.18324278233653005,0.2036872047429755,0.25322395476040793,0.20185511252702384
2022-02-11,1.194,1.225,1.143,1.15,183604520.1,1.15,-0.03838424300831545,-0.03838424300831545,-0.35459073390377527,-0.048959958329551426,-0.09629866945094068,-0.18792786938644968,-0.006914353342400425,0.038099306330067424,-0.05258918972450043,-0.014489883394433009,-0.021404236736833435,-0.20933210612328312,-0.3056307755742238,-0.3545907339037752,-0.1452586277804921,-0.33318649716694176,-0.3401008505093422,-0.3020015441792748,-0.3545907339037752
2022-02-12,1.15,1.164,1.068,1.079,131818725.2,1.079,-0.063727256099161,-0.063727256099161,-0.613763774854861,-0.16569180167024053,-0.19848181223133268,-0.18840563244114208,-0.03403874706577431,0.026475941409851187,-0.05362172285622241,-0.027145781446371222,-0.061184528512145536,-0.24959016095328762,-0.44807197318462033,-0.6137637748548609,-0.3641736139015732,-0.5525792463427153,-0.5866179934084896,-0.5601420519986384,-0.6137637748548608
2022-02-13,1.079,1.092,1.029,1.059,149173437.2,1.059,-0.018709619656728176,-0.018709619656728176,-0.15338608845299276,0.1564936671054368,-0.13194613859309923,-0.08668821753411181,-0.052969253101792665,0.015986128015046366,-0.05426227434447217,-0.0382761463294258,-0.09124539943121847,-0.17793361696533028,-0.3098797555584295,-0.1533860884529927,0.024547528512337574,-0.062140689021774234,-0.1151099421235669,-0.09912381410852053,-0.1533860884529927
2022-02-14,1.058,1.076,1.032,1.042,99247994.0,1.042,-0.016183123288094105,-0.016183123288094105,-0.12754860241833904,-0.06776040870862825,0.018318561381341344,0.03918390621490555,-0.06878764198463229,0.0058778295826037615,-0.05438084890392916,-0.048503019321325405,-0.1172906613059577,-0.07810675509105214,-0.059788193709710793,-0.12754860241833904,-0.0494418473272869,-0.010257941112381354,-0.07904558309701365,-0.07316775351440989,-0.12754860241833904
2022-02-15,1.043,1.055,1.018,1.049,138982742.3,1.049,0.0066953860829848015,0.0066953860829848015,0.10642092696932072,-0.11323041456972789,0.21035692401028053,0.15366851281495703,-0.08590337436972038,-0.004453404413425706,-0.054017316503042846,-0.05847072091646855,-0.14437409528618894,0.009294417528768084,0.2196513415390486,0.10642092696932072,0.09712650944055264,0.25079502225550965,0.16489164788578925,0.16043824347236355,0.1064209269693207
2022-02-16,1.05,1.115,1.049,1.107,153934616.3,1.107,0.053816324312339715,0.053816324312339715,0.5883082546360376,0.30771227916068006,0.2483705084939704,0.19884609299279385,-0.09844125300116009,-0.014962448583915123,-0.053216924426331545,-0.06817937301024667,-0.16662062601140676,0.03222546698138709,0.28059597547535753,0.5883082546360376,0.5560827876546505,0.7549288806474443,0.6564876276462842,0.641525179062369,0.5883082546360375
2022-02-17,1.108,1.112,1.066,1.082,100925929.7,1.082,-0.022842473302209985,-0.022842473302209985,-0.19565115943195283,-0.10671724030097265,-0.04984828017419005,0.14697655971754997,-0.10727866973023163,-0.026847967850529977,-0.051935561093578456,-0.07878352894410844,-0.18606219867434007,-0.0390856389567901,-0.08893391913098014,-0.1956511594319528,-0.1565655204751627,-0.00958896075761273,-0.11686763048784436,-0.14371559833837433,-0.19565115943195277
2022-02-18,1.083,1.094,1.008,1.02,114535761.9,1.02,-0.05900855312811013,-0.05900855312811013,-0.5655074529262765,-0.18408233770296262,-0.21992332420888094,0.0383900559025331,-0.11030130752056949,-0.03946880612269428,-0.050121733273702014,-0.0895905393963963,-0.1998918469169658,-0.16150179101443268,-0.3814251152233136,-0.5655074529262762,-0.40400566191184356,-0.3656156060093105,-0.47591691352987997,-0.5153857196525743,-0.5655074529262764
2022-02-19,1.019,1.043,0.983,0.995,133614248.4,0.995,-0.02481516911972402,-0.02481516911972402,-0.2158251447455335,0.030303038836150945,0.04054691895524591,-0.08736789588009486,-0.10012913499359542,-0.05162448569563074,-0.04755358596760923,-0.09917807166323997,-0.19930720665683538,-0.28667510253693024,-0.2461281835816843,-0.21582514474553338,0.07084995779139686,-0.016517938088698003,-0.11664707308229343,-0.16827155877792416,-0.21582514474553338
2022-02-20,0.996,1.019,0.973,0.996,92102940.7,0.996,0.0010045204260054903,0.0010045204260054903,0.04822267908630953,0.27505085417850567,0.12904789654647877,-0.16549371947747418,-0.08232335598943988,-0.06377118561115247,-0.044287810560608355,-0.10805899617176082,-0.1903823521612007,-0.35587607163867485,-0.22682817509219608,0.04822267908630959,0.40409875072498447,0.23860503124751029,0.1562816752580704,0.09251048964691794,0.04822267908630958
2022-02-21,0.997,0.998,0.919,0.931,156774619.1,0.931,-0.06748798030753109,-0.06748798030753109,-0.6522232242410793,-0.13327942397301526,-0.15301147730759543,-0.18821534790232974,-0.062481039323469385,-0.07469727102384566,-0.040538664710823596,-0.11523593573466925,-0.17771697505813863,-0.3659323229604684,-0.5189438002680639,-0.6522232242410791,-0.2862909012806107,-0.47450624918294043,-0.5369872885064099,-0.6116845595302556,-0.6522232242410791
2022-02-22,0.931,0.993,0.851,0.856,283488504.31,0.856,-0.08398890113532499,-0.08398890113532499,-0.8209716605103742,-0.3536755231366179,-0.15705485095301125,-0.16014742915546118,-0.03146229057585664,-0.08225368929632167,-0.03637787739310538,-0.11863156668942704,-0.15009385726528368,-0.3102412864207449,-0.46729613737375614,-0.8209716605103741,-0.5107303740896292,-0.6708778032450904,-0.702340093820947,-0.7845937831172687,-0.8209716605103741
2022-02-23,0.856,0.897,0.813,0.888,264842040.57,0.888,0.03670136685042796,0.03670136685042796,0.41328030688366757,0.5181433691715649,0.08277073555576961,-0.07603545506766925,0.006980000650088061,-0.08666210101701426,-0.0319162424090716,-0.11857834342608586,-0.1115983427759978,-0.18763379784366704,-0.10486306228789743,0.41328030688366746,0.6009141047273345,0.5248786496596652,0.5318586503097533,0.44519654929273905,0.41328030688366746
2022-02-24,0.888,0.96,0.863,0.866,237719675.9,0.866,-0.025086834429734875,-0.025086834429734875,-0.21860335916952656,-0.2158410046914274,0.07581564212232399,-0.005884152395278863,0.04394263587143875,-0.08933293951447682,-0.02730354056210623,-0.11663648007658306,-0.07269384420514431,-0.07857799660042318,-0.0027623544780991938,-0.21860335916952658,-0.14002536256910342,-0.1459095149643823,-0.10196687909294354,-0.19129981860742035,-0.21860335916952658
2022-02-25,0.866,0.899,0.746,0.853,560130978.58,0.853,-0.015125361070756104,-0.015125361070756104,-0.11673128367695862,-0.19126390851881134,0.04500142001954731,0.06303276649621518,0.07923792718250804,-0.09023805082590715,-0.02250143803051061,-0.11273948885641775,-0.03350156167390972,0.029531204822305465,0.07453262484185277,-0.11673128367695856,-0.14626248849926404,-0.08322972200304886,-0.003991794820540823,-0.09422984564644797,-0.11673128367695858
2022-02-26,0.852,0.91,0.823,0.898,210840757.4,0.898,0.051410520810520596,0.051410520810520596,0.5637050471459835,0.38362463584744266,0.040601901900690705,0.141720361153852,0.10559662467788815,-0.09036138102845434,-0.017477095405435815,-0.10783847643389016,-0.002241851756002014,0.13947850939785,0.18008041129854072,0.5637050471459834,0.42422653774813335,0.5659468989019854,0.6715435235798735,0.5811821425514191,0.5637050471459832
2022-02-27,0.898,0.93,0.881,0.887,142052119.7,0.887,-0.012325085992620118,-0.012325085992620118,-0.08809397031179284,-0.11625494639247562,-0.1506754463814163,0.16544652664737705,0.11614699055958565,-0.09032283295020574,-0.012434261794657864,-0.10275709474486361,0.013389895814722039,0.17883642246209908,0.02816097608068277,-0.08809397031179285,-0.2669303927738919,-0.10148386612651486,0.014663124433070787,-0.07565970851713495,-0.08809397031179282
2022-02-28,0.886,0.915,0.832,0.856,162004634.9,0.856,-0.035574606167837405,-0.035574606167837405,-0.3258576814721395,-0.4299299073478643,-0.09362238994480236,0.17944110942508237,0.11530361014569279,-0.08965836108918104,-0.007391742661066945,-0.09705010375024799,0.018253506395444805,0.19769461582052716,0.1040722258757248,-0.3258576814721395,-0.5235522972926666,-0.3441111878675842,-0.22880757772189142,-0.31846593881107244,-0.3258576814721394
2022-03-01,0.857,0.97,0.842,0.962,227929558.7,0.962,0.11674407452396443,0.09407324784830688,1.0,0.5842941253139332,0.24397491083424763,0.15866573824495006,0.10447936032300072,-0.08908324257683001,-0.0023308921393018094,-0.09141413471613181,0.013065225606868902,0.17173096385181896,0.41570587468606657,0.9999999999999998,0.8282690361481808,0.9869347743931309,1.0914141347161317,1.0023308921393017,0.9999999999999999
2022-03-02,0.962,1.011,0.939,0.963,234764266.6,0.963,0.0010389611324190385,0.0010389611324190385,0.0485748906635875,-0.21820690944674176,0.22182148328630283,0.0548105558657393,0.07616801480153983,-0.08863275699924789,0.0026145031559952196,-0.08601825384325266,-0.009850239041712838,0.04496031682402646,0.26678180011032926,0.0485748906635875,0.0036145738395610694,0.058425129705300366,0.13459314450684018,0.04596038750759229,0.048574890663587514
2022-03-03,0.964,0.977,0.927,0.939,149491898.8,0.939,-0.02523793258986265,-0.02523793258986265,-0.22014858070660476,-0.023481431579227066,-0.11221291149670423,-0.04402854929184422,0.03923711540728279,-0.08728771010325732,0.007624906357145356,-0.07966280374611197,-0.04042568833882918,-0.0844542376306734,-0.19666714912737765,-0.2201485807066047,-0.1356943430759313,-0.17972289236777553,-0.14048577696049275,-0.22777348706375006,-0.2201485807066047
