date,open,high,low,close,volume,log_return,FRUITS_Feature_0,FRUITS_Feature_1,FRUITS_Feature_2,FRUITS_Feature_3
2022-03-10,0.802,0.863,0.799,0.849,114971836.5,0.05695057844483268,-1.0011337950721824,1.0022688756356304,-1.0034052431478278,1.0045428990679106
2022-03-11,0.849,0.854,0.785,0.807,115081098.3,-0.05073551804139842,-0.290392402893689,0.0843277476583706,-0.024488137273126896,0.007111169025133829
2022-03-12,0.806,0.819,0.782,0.788,101514757.7,-0.023825578412069674,0.2575220360408495,0.06631759904662458,0.017078243131827462,0.0043980239433088625
2022-03-13,0.788,0.802,0.786,0.789,50466434.4,0.0012682309879951483,-1.1990016565647912,1.4376049724451134,-1.723690743447472,2.0667080567989156
2022-03-14,0.789,0.821,0.78,0.786,88733691.2,-0.0038095284166677302,-1.6752803970594035,2.8065644087715125,-4.701782337099529,7.876803780582989
2022-03-15,0.787,0.816,0.776,0.802,104141955.4,0.020151815437307912,0.9400606016644596,0.8837139348017458,0.8307446532489962,0.7809503185627842
2022-03-16,0.803,0.817,0.781,0.8,95462205.5,-0.0024968801985871545,-0.485926049307778,0.23612412539586508,-0.1147388633998671,0.05575460259396222
2022-03-17,0.8,0.84,0.792,0.838,160796978.5,0.046406372814155626,-0.31884181879909673,0.10166010541511604,-0.0324134929098635,0.010334777033012504
2022-03-18,0.839,0.858,0.827,0.835,106462948.2,-0.0035863756312275773,1.2357234827950097,1.5270125259310285,1.8869652368150955,2.33176725435026
2022-03-19,0.835,0.86,0.82,0.851,82865732.3,0.018980403722518715,-0.23784341107170806,0.0565694881902255,-0.013454680033743938,0.0032001069941040624
2022-03-20,0.851,0.916,0.85,0.903,114266368.8,0.05931042484361134,-0.8464739510409232,0.7165181497908312,-0.6065139492459769,0.5133982589796761
2022-03-21,0.902,0.916,0.864,0.879,93008770.9,-0.026937655731808487,2.7030545281602962,7.306503782207882,19.749878133517345,53.38499751941808
2022-03-22,0.879,0.93,0.863,0.917,115815047.2,0.0423225745712879,0.09361552591497964,0.008763866692338224,0.0008204339894520158,7.680535940107531e-05
2022-03-23,0.917,0.988,0.907,0.975,172058469.4,0.06132999874138219,-0.6801900812231187,0.4626585465943129,-0.3146957543865557,0.21405293073676196
2022-03-24,0.975,1.11,0.957,1.108,362447245.1,0.12787439630938202,-1.0181923978348009,1.0367157590085814,-1.055576104538073,1.0747795649767389
2022-03-25,1.108,1.19,1.076,1.131,390982460.0,0.02054560880889119,-1.740704655116769,3.03005269634519,-5.2744268337771905,9.181219342628756
2022-03-26,1.13,1.167,1.072,1.096,290456883.7,-0.0314350086081595,0.2578680375872085,0.06649592480907797,0.017147173638063506,0.004421708016214551
2022-03-27,1.096,1.16,1.079,1.152,143117986.1,0.04983237374787554,-1.4403023020539187,2.0744707213018176,-2.9878649554344614,4.303428773538484
2022-03-28,1.152,1.186,1.104,1.184,135043361.8,0.02739897418811456,-1.3273690321856717,1.7619085476055267,-2.3387028436348105,3.1043217301254167
2022-03-29,1.184,1.246,1.157,1.17,261105698.6,-0.011894787652149207,-0.18197673742344095,0.03311553296327997,-0.006026256646696103,0.0010966385234420825
2022-03-30,1.17,1.243,1.166,1.191,180298618.0,0.01778954156349846,0.9595371908749235,0.9207116206721394,0.8834570421056428,0.8477098884407175
2022-03-31,1.191,1.218,1.161,1.189,146032640.3,-0.001680672664518289,-1.7119727461692151,2.930850683626164,-5.0175364934594056,8.589885729711952
2022-04-01,1.189,1.228,1.133,1.141,177164788.1,-0.041207546828706275,-1.0534176741442611,1.1096887961995048,-1.1689657907164273,1.231409224410706
2022-04-02,1.141,1.175,1.104,1.165,191221298.9,0.020816016137725213,-0.4663965388702203,0.21752573147012091,-0.10145324827287736,0.04731744385161116
2022-04-03,1.165,1.195,1.145,1.155,107106263.9,-0.008620743043907088,-0.5858566153353786,0.34322797373222574,-0.201082378979182,0.11780544195232943
2022-04-04,1.156,1.2,1.142,1.186,78660058.3,0.026485956601776675,0.015114583810467954,0.00022845064376365997,3.4529364017211967e-06,5.218969663603067e-08
2022-04-05,1.186,1.245,1.16,1.212,253235570.3,0.021685587071589057,-0.5958600916180026,0.3550492487830144,-0.21155967790874997,0.12605996906138286
2022-04-06,1.212,1.219,1.163,1.171,108831679.5,-0.034413803031542414,0.7305853066957914,0.5337548903597835,0.38995348027388094,0.2848942829829845
2022-04-07,1.17,1.173,1.047,1.052,206766772.7,-0.10716497030006217,-0.31070902948797535,0.09654010100535954,-0.029995881090046375,0.009319991102125022
2022-04-08,1.052,1.101,1.038,1.089,99287570.5,0.03456672963530519,0.13607413002091465,0.018516168860948784,0.002519571569073956,0.0003428485092871694
2022-04-09,1.089,1.1,1.019,1.024,88048109.3,-0.06154331733350727,1.0282347350097993,1.0572666702806723,1.08711831455074,1.1178128120863797
2022-04-10,1.025,1.047,1.021,1.045,49693999.1,0.020300358799458285,-0.7077318188116466,0.5008843273584414,-0.3544917760156379,0.25088510939331826
2022-04-11,1.044,1.07,1.023,1.027,51995282.7,-0.01737495447035317,0.733317021439337,0.537753853932661,0.3943440544334232,0.28917920741942965
2022-04-12,1.026,1.033,0.917,0.92,159034131.6,-0.11002353988547206,1.1534878795743424,1.3305342883249127,1.5347551749408603,1.770321492408282
2022-04-13,0.919,0.982,0.915,0.955,115179052.5,0.0373376704376441,2.4804138249054053,6.152452742781863,15.260628840273313,37.85267475216407
2022-04-14,0.954,0.981,0.934,0.974,83269578.6,0.019699963161804796,0.6118316515994272,0.37433796989888285,0.22903181837961015,0.14012891570801692
2022-04-15,0.974,0.985,0.923,0.933,84093379.2,-0.0430061027951912,-0.5077600986938735,0.25782031782561216,-0.13091087002441867,0.06647131628369968
2022-04-16,0.933,0.959,0.929,0.956,42541809.7,0.024352712204057363,1.2769801925105635,1.6306784120643159,2.08234403256071,2.6591120835725985
2022-04-17,0.955,0.962,0.937,0.951,36809858.4,-0.005243850506011036,0.8637459059244893,0.7460569900013168,0.6444036706999849,0.5566010323298248
2022-04-18,0.95,0.963,0.912,0.914,42819442.0,-0.03968349109124016,0.010254794811463273,0.00010516081662521405,1.0784025966974857e-06,1.1058797353281896e-08
2022-04-19,0.914,0.939,0.874,0.937,118870539.6,0.02485271078427224,0.6645001023344608,0.44156038600250885,0.29341692168551115,0.19497557448668462
2022-04-20,0.936,0.957,0.927,0.952,75432689.7,0.01588175255294297,0.2107862662386585,0.04443085003483463,0.009365412984652563,0.0019741004348179645
2022-04-21,0.952,0.976,0.93,0.937,93644303.6,-0.01588175255294307,-0.7012006404492548,0.4916823381664451,-0.3447679704198984,0.24175152166482247
2022-04-22,0.937,0.971,0.891,0.91,105007978.4,-0.029238682727526492,0.7473449849294402,0.5585245264991853,0.4174105038392564,0.3119496467011391
2022-04-23,0.91,0.924,0.891,0.906,82391016.7,-0.0044052934679163795,0.08038060596436399,0.006461041815198347,0.0005193424562667374,4.1745061337741555e-05
2022-04-24,0.906,0.913,0.881,0.886,34559067.5,-0.022322355437898383,0.9366524625908917,0.8773178356775818,0.8217419112623183,0.7696865847979965
2022-04-25,0.886,0.899,0.877,0.886,49191017.0,0.0,0.8687107174885065,0.7546583106793957,0.6555797625289621,0.5695091658774794
2022-04-26,0.885,0.9039,0.8261,0.8974,171944524.5,0.012784742936802032,-0.4948695729655318,0.2448958942470878,-0.12119152660706838,0.05997399901908081
2022-04-27,0.8975,0.903,0.815,0.8259,176710067.0,-0.08302799272521166,-2.1047215263769914,4.429852703594692,-9.323606343935063,19.623594975545206
2022-04-28,0.8258,0.8562,0.8187,0.8401,148780516.9,0.017047231554130234,1.1772767089934735,1.3859804495385035,1.6316825023619843,1.9209418065029524
2022-04-29,0.8401,0.8526,0.8258,0.8432,134885232.9,0.003683245416296368,-1.3243591903519505,1.7539272650696738,-2.322829692703884,3.0762608511547858
2022-04-30,0.8432,0.8495,0.7891,0.8048,139320128.3,-0.046610378441623114,0.8714516587160542,0.7594279934789623,0.6618047845926465,0.5767308772794827
2022-05-01,0.805,0.8179,0.7351,0.7556,147364161.34,-0.06308166371812018,-0.051833966268820274,0.002686760059157198,-0.00013926543027876776,7.21867961548239e-06
2022-05-02,0.7555,0.8002,0.7451,0.7895,137793227.3,0.04388769806834228,-2.4756445406755003,6.128815891776409,-15.172769603281514,37.562384235291056
2022-05-03,0.7894,0.7968,0.7636,0.7809,128907016.8,-0.010952733027067325,1.376067573636735,1.893561967214491,2.6056692217556474,3.585576923681213
2022-05-04,0.7808,0.7994,0.7605,0.7711,96429722.5,-0.012629033829714446,0.9572668962723071,0.916359910698816,0.877201007583024,0.8397154859359419
2022-05-05,0.7712,0.8992,0.7677,0.8985,256649760.0,0.1529086393846988,-0.8429599603041394,0.7105814946759563,-0.5989917485449002,0.5049260605759162
2022-05-06,0.8986,0.9058,0.7716,0.7884,364970629.3,-0.13072113094504859,0.6080192111532218,0.36968736113138606,0.22477701768842157,0.13666874498028786
2022-05-07,0.7884,0.7997,0.7625,0.7832,244058670.2,-0.006617484062264456,0.08056644732548275,0.006490952434649787,0.0005229529774184261,4.213246350888599e-05
2022-05-08,0.7832,0.7858,0.7467,0.7604,126808896.0,-0.029543480602026634,-0.5487032871645922,0.30107529734522886,-0.16520100533738408,0.09064633467151798
2022-05-09,0.7605,0.7663,0.7254,0.7403,175139530.39,-0.026789101165221478,0.6627350281111446,0.4392177174854796,0.2910849663446521,0.19291220335315457
2022-05-10,0.7404,0.7542,0.5976,0.6019,472342566.94,-0.20696419089532753,0.5547441540436496,0.30774107644560444,0.17071756311729894,0.09470457013189935
2022-05-11,0.6025,0.701,0.5833,0.6286,436850308.6,0.043403805809742256,0.05744914872583202,0.0033004046893227667,0.00018960543985233703,1.0892671113303707e-05
2022-05-12,0.6286,0.6631,0.4727,0.5187,623456066.51,-0.19216944300611272,-0.014028377483695066,0.00019679537482504274,-2.7607198050909606e-06,3.8728419552529067e-08
2022-05-13,0.5186,0.5508,0.4019,0.4733,815465798.46,-0.0915962444451523,0.34226323108680373,0.11714411935397881,0.04009412479291097,0.013722744699219233
2022-05-14,0.4733,0.6094,0.4689,0.529,458070252.8,0.11125899494609719,0.03943863895378141,0.0015554062425267247,6.134310522546926e-05,2.419288579291104e-06
2022-05-15,0.5289,0.5572,0.4888,0.5372,253441055.6,0.01538203279078301,0.2832830367105997,0.08024927888797896,0.022733259417222495,0.006439946762040626
2022-05-16,0.5374,0.5999,0.5148,0.5981,195264575.4,0.10738749940142871,0.35570904667457004,0.12652892588613146,0.04500748360371315,0.016009569085898148
2022-05-17,0.5982,0.6146,0.5444,0.5569,280903516.1,-0.07137227345488846,-0.6781178627979161,0.45984383584561334,-0.31182831918442305,0.21145635336520738
2022-05-18,0.5569,0.5999,0.5511,0.5778,178084619.6,0.03684209743651208,0.3838609500265929,0.14734922895531843,0.05656161501247448,0.021711795273726853
2022-05-19,0.5776,0.5863,0.5026,0.5059,203077123.9,-0.13288876673424443,0.3035988196608538,0.09217224329946362,0.027983384271210193,0.008495722434855515
2022-05-20,0.5059,0.5467,0.4917,0.5334,205816006.7,0.0529325904500234,-0.2667523751884767,0.07115682966869386,-0.018981253325005956,0.00506329440849951
2022-05-21,0.5334,0.545,0.5012,0.5162,174293262.6,-0.0327773244634004,-0.45160213941838084,0.2039444923272587,-0.09210176905758559,0.04159335595062328
2022-05-22,0.5162,0.5388,0.5086,0.5286,85487336.0,0.023737714885675363,0.6560499378355765,0.4304015209340638,0.2823648910531302,0.18524546922235538
2022-05-23,0.5286,0.5488,0.5219,0.5416,104514258.8,0.02429571942787635,0.07576154771136454,0.0057398121116213644,0.00043485704914887,3.294544307671531e-05
2022-05-24,0.5416,0.5595,0.5039,0.5134,189427959.8,-0.05347245316102524,0.0792869908086801,0.006286426911495722,0.0004984318727512005,3.9519163313577646e-05
2022-05-25,0.5133,0.5255,0.4927,0.5219,170905795.6,0.01642073021232771,1.8457104825963355,3.4066471855659977,6.287684420906466,11.605245046924733
2022-05-26,0.5218,0.5328,0.5071,0.5146,133554250.3,-0.01408609880172392,-1.2303008977382874,1.513640298975636,-1.8622330186825746,2.2911069546830527
2022-05-27,0.5145,0.521,0.4614,0.4789,243664954.1,-0.07189809249907998,0.20848765999302835,0.04346710436936859,0.009062354876642396,0.0018893891622575822
2022-05-28,0.4788,0.4839,0.4454,0.4566,268406015.6,-0.04768407325286845,-0.046838837021578275,0.0021938766535339717,-0.00010275863102032326,4.8130947709214185e-06
2022-05-29,0.4566,0.4693,0.4481,0.4646,105935970.4,0.01736908624061354,-0.04026025974830356,0.0016208885150008716,-6.525739263697712e-05,2.627279578061731e-06
2022-05-30,0.4646,0.4827,0.4559,0.482,88626528.9,0.03676729371429144,-2.22961084152019,4.97116450462437,-11.083762274490839,24.712476532037254
2022-05-31,0.4819,0.5777,0.4772,0.5698,259278313.4,0.16734130801320762,0.5619961349165267,0.3158396556611148,0.17750066573491322,0.0997546880881316
2022-06-01,0.5698,0.6893,0.5678,0.6268,663619489.7,0.09534208841805789,-2.286508812405888,5.228122549209783,-11.954148281106106,27.33326538955581
2022-06-02,0.6266,0.6314,0.5359,0.5516,355477399.6,-0.1278043645627191,-1.2138283432208994,1.4733792468063935,-1.7884294900870612,2.1708464049197755
2022-06-03,0.5517,0.5981,0.5487,0.5871,306125734.2,0.06237201715099336,1.331553043983008,1.7730335089404141,2.360888165913482,3.1436478238255576
2022-06-04,0.5872,0.6055,0.539,0.56,206257910.9,-0.04725837934094511,0.17293146108781762,0.02990529023396738,0.0051715655344152225,0.0008943263839778248
2022-06-05,0.56,0.5718,0.5449,0.5665,108779268.9,0.011540296738865937,1.4317095880873283,2.049792344621187,2.9347073533821586,4.201648656067624
2022-06-06,0.5666,0.5808,0.5538,0.5674,95277593.6,0.0015874419066900605,-0.9923835773623076,0.9848251646184113,-0.9773243199404426,0.9698806048656808
2022-06-07,0.5675,0.6472,0.5651,0.6091,341502376.8,0.07091793546768793,0.47017799674975536,0.22106734862761296,0.10394100312451084,0.04887077262924257
2022-06-08,0.6091,0.645,0.5715,0.6141,338812294.7,0.008175323492914638,-1.9705545443165888,3.883085212126759,-7.65183121072493,15.078350764637518
2022-06-09,0.614,0.6696,0.6087,0.6408,394267374.7,0.04255961441879611,0.6694565605936222,0.4481720865218422,0.30003174359697976,0.20085821913734161
2022-06-10,0.6407,0.6579,0.6258,0.6323,192310885.5,-0.013353430689582006,-0.6620890505641982,0.4383619108770014,-0.2902346213760615,0.1921611649077361
2022-06-11,0.6323,0.6361,0.57,0.5744,272263844.1,-0.09603794733055299,0.2864388842287883,0.08204723439823321,0.02350151827508778,0.006731748672398622
2022-06-12,0.5744,0.6175,0.543,0.554,300758115.7,-0.03616133098673052,0.33658735674223805,0.11329104871872663,0.03813233463079231,0.01283486171978889
2022-06-13,0.5541,0.561,0.4893,0.4904,397530507.9,-0.12194330212528225,-0.6922193085703586,0.47916757115762537,-0.33168904479606953,0.22960156124909797
2022-06-14,0.4904,0.4985,0.4366,0.4644,761583537.4,-0.054475134798265275,0.30088609424444823,0.09053244170967899,0.02723995278843849,0.008196123001916423
2022-06-15,0.4642,0.52,0.4369,0.4831,609069303.4,0.03947742173662464,-0.14668778517798292,0.021517306320422067,-0.0031563260071389263,0.0004629944712868754
2022-06-16,0.4831,0.5393,0.4483,0.5348,628287744.0,0.10166917366742724,-0.9917858772507065,0.9836392263139535,-0.9755594929679906,0.9675461275435131
2022-06-17,0.5347,0.5472,0.4673,0.4762,360176076.1,-0.11605491117502573,-0.6159712064093663,0.37942052712541013,-0.23371211982991658,0.1439599364041241
2022-06-18,0.4762,0.504,0.4717,0.4872,221261441.4,0.02283678234292485,0.1869871473120356,0.0349641932598929,0.006537854755734077,0.0012224948103151405
2022-06-19,0.4871,0.4953,0.4206,0.4549,383466178.7,-0.06859710181972879,0.48559154093598395,0.23579914462858337,0.11450206999158075,0.05560123660757158
2022-06-20,0.4548,0.49,0.4359,0.4848,304390171.7,0.06365882017914622,2.1251418942529656,4.516228070709083,9.597625477065117,20.396315986660685
2022-06-21,0.4849,0.5088,0.4613,0.4915,309797825.1,0.01372550483211643,1.4768018475449256,2.180943696912106,3.2208216809912584,4.756515409100643
2022-06-22,0.4915,0.5114,0.4751,0.4813,269304587.0,-0.020971163278157505,-1.760142249156344,3.098100737265154,-5.453097999802816,9.59822817824289
2022-06-23,0.4813,0.4815,0.4559,0.4594,203592970.7,-0.04656948605406588,1.1696211963684922,1.368013742994463,1.6000578707297228,1.8714616010217207
2022-06-24,0.4594,0.4831,0.4563,0.48,160787911.2,0.04386481364693867,-0.6292235836347544,0.3959223182021627,-0.24912365990014437,0.1567544820505746
2022-06-25,0.48,0.5097,0.4762,0.4981,241562561.8,0.037014756177301204,0.28516893904609153,0.08132132379667346,0.023190315628921047,0.00661315770404341
2022-06-26,0.4982,0.5078,0.4783,0.4984,142417111.7,0.000602107394005825,0.1282641567074813,0.016451693895881324,0.002110162643964836,0.00027065823204377884
2022-06-27,0.4985,0.526,0.4885,0.4899,211856675.9,-0.017201678828714265,1.2997440538102902,1.6893346054152065,2.1957026082843676,2.8538514090533518
2022-06-28,0.4899,0.5088,0.4756,0.4856,157303921.4,-0.008816048899240625,0.3306548523332721,0.10933263137153797,0.036151365081363955,0.011953624282624607
2022-06-29,0.4855,0.4975,0.4671,0.4694,163559982.8,-0.03392995632836541,0.9644429944290424,0.9301502895032578,0.8970769304775627,0.8651795610629943
2022-06-30,0.4693,0.4772,0.4588,0.4662,166130162.2,-0.006840556815266342,0.03199791553686237,0.0010238665987041783,3.276159694635085e-05,1.0483028119420625e-06
2022-07-01,0.4662,0.4677,0.4352,0.4599,212174584.9,-0.013605652055778709,-1.4423049452065821,2.080243554967362,-3.000345566563547,4.327413247983248
2022-07-02,0.4599,0.475,0.4427,0.4487,182788187.1,-0.02465456156394047,-0.4590274190202431,0.21070617141238582,-0.09671991003506439,0.04439709067126572
2022-07-03,0.4487,0.4617,0.4408,0.4559,109165380.7,0.01591897423745815,-2.118669014850241,4.488758394486491,-9.510193325547444,20.148951924072943
2022-07-04,0.4558,0.46,0.4436,0.4561,90832805.9,0.000438596498258871,-1.0893302883661375,1.1866404771518524,-1.2926434131627584,1.4081156220151758
2022-07-05,0.456,0.4765,0.4445,0.4695,196991430.2,0.02895621493066288,0.8492924005445593,0.7212975816227403,0.6125925546033624,0.5202702012548137
2022-07-06,0.4695,0.4717,0.4447,0.4571,171538047.7,-0.026766113310618796,2.2995772455980226,5.288055508472188,12.160292120741925,27.963531060683053
2022-07-07,0.4571,0.4656,0.447,0.4623,139221841.0,0.01131184565648113,-2.7896420266530138,7.782102636868734,-21.709280571536258,60.5611214507593
2022-07-08,0.4623,0.4827,0.4609,0.4776,142206515.1,0.03255953108421261,0.7223698808591431,0.5218182447724526,0.37694578330640377,0.2722942805774033
2022-07-09,0.4775,0.493,0.46,0.4661,170807637.3,-0.024373358699697124,-2.1171590615167735,4.482362491762585,-9.48987436643806,20.09157350756009
2022-07-10,0.4661,0.4849,0.4653,0.478,100774030.7,0.025210529112760668,2.1791277203864503,4.748597621756647,10.347800710531082,22.54917937335289
2022-07-11,0.4781,0.4798,0.4552,0.4624,115262368.1,-0.033180415133288226,0.6261043106381629,0.3920066077996891,0.245437026942029,0.15366918055861928
2022-07-12,0.4625,0.4628,0.4316,0.4347,162045832.1,-0.06177417936342135,-0.5364033574134839,0.2877285618444577,-0.15433856659712036,0.08278772530107995
2022-07-13,0.4347,0.4425,0.4156,0.4171,139595801.6,-0.04133013679184668,-1.3691248397649842,1.8745028268614938,-2.5664283824657526,3.513760847911731
2022-07-14,0.4171,0.4422,0.4023,0.4383,265120837.4,0.04957760622186382,1.5382884806556865,2.3663314497179804,3.64010041051444,5.599524529924398
2022-07-15,0.4383,0.4465,0.417,0.4416,208166850.3,0.0075008875381219735,1.4503632826357906,2.1035536516180664,3.050916979361283,4.424937965235701
2022-07-16,0.4417,0.4536,0.4326,0.4421,187707381.7,0.0011316058693119021,0.23460197345699663,0.05503808594991735,0.012912043579146408,0.003029190905030489
2022-07-17,0.4421,0.4591,0.4316,0.4578,147996093.0,0.034896306686268856,-0.4678329870694889,0.21886770379036055,-0.10239353163728447,0.047903071762465006
2022-07-18,0.4578,0.466,0.4421,0.4478,153582187.8,-0.02208570335381186,-0.16062375791435998,0.02579999160653092,-0.004144091605999942,0.000665639566897066
2022-07-19,0.4478,0.4998,0.4457,0.4904,383712607.4,0.0908746804573472,-0.9906977838324488,0.9814820988905254,-0.9723521402420638,0.9633071104425511
