date,open,high,low,close,volume,log_return,NetF_WNVG_avg_weighted_degree,NetF_WNVG_avg_path_length,NetF_WNVG_clustering_coeff,NetF_WNVG_n_communities,NetF_WNVG_modularity,NetF_WHVG_avg_weighted_degree,NetF_WHVG_avg_path_length,NetF_WHVG_clustering_coeff,NetF_WHVG_n_communities,NetF_WHVG_modularity,NetF_QG_avg_weighted_degree,NetF_QG_avg_path_length,NetF_QG_clustering_coeff,NetF_QG_n_communities,NetF_QG_modularity
2022-02-26,0.852,0.91,0.823,0.898,210840757.4,0.051410520810520596,2.888622659676835,2.1857142857142855,0.5681818181818182,4.0,0.5210523390836468,2.384814610167381,2.7333333333333334,0.4067796610169492,4.0,0.5488268157150119,2.0,4.8,0.17647058823529413,4.0,0.5016666666666667
2022-02-27,0.898,0.93,0.881,0.887,142052119.7,-0.012325085992620118,2.8408673254325723,2.2,0.5675675675675675,4.0,0.5000871114149815,2.384657391184092,2.6619047619047618,0.4,4.0,0.5431237667099731,2.0,4.961904761904762,0.20689655172413793,4.0,0.5567602040816326
2022-02-28,0.886,0.915,0.832,0.856,162004634.9,-0.035574606167837405,2.888464266299022,2.1857142857142855,0.5769230769230769,4.0,0.5226091967066323,2.384680258804839,2.742857142857143,0.4067796610169492,4.0,0.540230322531613,1.8666666666666667,0.0,0.09375,4.0,0.46707818930041156
2022-03-01,0.857,0.97,0.842,0.962,227929558.7,0.11674407452396443,2.900524931365428,2.142857142857143,0.5514705882352942,4.0,0.5302207269344572,2.4108754658421354,2.6857142857142855,0.4214876033057851,4.0,0.5627236443636094,2.0,0.0,0.0,5.0,0.4571938168846611
2022-03-02,0.962,1.011,0.939,0.963,234764266.6,0.0010389611324190385,2.8999533596107714,2.1142857142857143,0.5494505494505495,4.0,0.5324956555597686,2.410303894087479,2.7,0.425,4.0,0.5647796321669233,1.8666666666666667,0.0,0.0,4.0,0.5406804733727811
2022-03-03,0.964,0.977,0.927,0.939,149491898.8,-0.02523793258986265,2.809506498877902,2.157142857142857,0.502092050209205,4.0,0.5313680032731103,2.3199387583173854,3.1857142857142855,0.40625,4.0,0.5742144948566881,1.8666666666666667,0.0,0.0,4.0,0.5082304526748971
2022-03-04,0.938,0.946,0.883,0.903,114772747.9,-0.039092925791277426,2.7983715427089795,2.176190476190476,0.5064935064935064,4.0,0.5218125542959754,2.2723434444474426,3.1904761904761907,0.3870967741935484,5.0,0.5670453112901339,2.0,0.0,0.0,4.0,0.49762187871581454
2022-03-05,0.902,0.903,0.826,0.844,147015719.3,-0.06757005882102833,2.8222135948160214,2.0952380952380953,0.49586776859504134,4.0,0.5363316745850386,2.2724012091273713,3.219047619047619,0.3870967741935484,5.0,0.5715667803822171,2.0,0.0,0.0,4.0,0.48810939357907257
2022-03-06,0.844,0.883,0.818,0.864,78739554.5,0.023420274208098422,2.8646612286817934,2.0761904761904764,0.5212355212355212,4.0,0.5432062416388868,2.3942008082175232,2.795238095238095,0.42105263157894735,4.0,0.5771966866307859,2.0,0.0,0.0,4.0,0.4768133174791914
2022-03-07,0.865,0.872,0.819,0.823,76546559.4,-0.048616568126985824,2.8168500835422443,2.1285714285714286,0.5196850393700787,4.0,0.5248034702803039,2.393979571259391,2.7714285714285714,0.4067796610169492,4.0,0.5810699066923102,2.0,4.142857142857143,0.0,4.0,0.43222354340071345
2022-03-08,0.822,0.847,0.777,0.793,132873670.6,-0.037132979042221737,2.864546598309156,2.1523809523809523,0.5294117647058824,4.0,0.5218586054708048,2.4416760860263027,2.8095238095238093,0.4214876033057851,4.0,0.5796902040535529,1.8666666666666667,0.0,0.07317073170731707,4.0,0.4177295918367347
2022-03-09,0.793,0.821,0.787,0.802,124187499.5,0.011285386231666607,2.822419800215132,2.1952380952380954,0.502262443438914,4.0,0.524227489628034,2.41932644706895,3.2285714285714286,0.42424242424242425,4.0,0.5749957474982903,2.0,4.261904761904762,0.15384615384615385,4.0,0.48166666666666663
2022-03-10,0.802,0.863,0.799,0.849,114971836.5,0.05695057844483268,2.797231950591514,2.2904761904761903,0.52,4.0,0.5255663532888057,2.3743159367166102,3.1142857142857143,0.3888888888888889,4.0,0.5421282883620345,2.0,4.390476190476191,0.17142857142857143,4.0,0.5297265160523188
2022-03-11,0.849,0.854,0.785,0.807,115081098.3,-0.05073551804139842,2.796740129572144,2.219047619047619,0.5109170305676856,4.0,0.5133113171824362,2.37382411569724,2.9571428571428573,0.38181818181818183,4.0,0.5476093943926027,2.0,0.0,0.24324324324324326,4.0,0.5344827586206896
2022-03-12,0.806,0.819,0.782,0.788,101514757.7,-0.023825578412069674,2.844317651926372,2.2095238095238097,0.5150214592274678,4.0,0.5186847208682372,2.4214016380514685,2.842857142857143,0.39473684210526316,4.0,0.556613915152898,1.8666666666666667,0.0,0.23076923076923078,4.0,0.5260631001371742
2022-03-13,0.788,0.802,0.786,0.789,50466434.4,0.0012682309879951483,2.7863498271398406,2.276190476190476,0.5138888888888888,4.0,0.517957904302294,2.4215910554151088,2.7857142857142856,0.39473684210526316,4.0,0.5668625262955449,1.8666666666666667,0.0,0.23076923076923078,5.0,0.5246913580246912
2022-03-14,0.789,0.821,0.78,0.786,88733691.2,-0.0038095284166677302,2.7626137766288643,2.2523809523809524,0.5045454545454545,4.0,0.5296254018971959,2.3740482274873425,2.7857142857142856,0.38181818181818183,4.0,0.5600199619255048,2.0,4.390476190476191,0.15384615384615385,4.0,0.46277777777777773
2022-03-15,0.787,0.816,0.776,0.802,104141955.4,0.020151815437307912,2.8299366155026844,2.2,0.5150214592274678,4.0,0.5391527001241135,2.441371066361163,2.657142857142857,0.4,4.0,0.5656368115548451,2.0,0.0,0.0,5.0,0.4166666666666667
2022-03-16,0.803,0.817,0.781,0.8,95462205.5,-0.0024968801985871545,2.734873156999293,2.3095238095238093,0.5118483412322274,4.0,0.5334823736488054,2.362179211477695,2.6809523809523808,0.3684210526315789,3.0,0.5528221814241829,2.0,4.042857142857143,0.0,4.0,0.4330357142857143
2022-03-17,0.8,0.84,0.792,0.838,160796978.5,0.046406372814155626,2.778160653450997,2.1523809523809523,0.4918032786885246,4.0,0.516244109112387,2.4232906298787253,2.4952380952380953,0.375,4.0,0.5516805739221166,1.8666666666666667,0.0,0.0,4.0,0.41772959183673475
2022-03-18,0.839,0.858,0.827,0.835,106462948.2,-0.0035863756312275773,2.7782519762529243,2.1095238095238096,0.4878048780487805,4.0,0.514756812679778,2.423381952680652,2.461904761904762,0.37209302325581395,4.0,0.548115564271531,1.8666666666666667,0.0,0.0,5.0,0.4406887755102041
2022-03-19,0.835,0.86,0.82,0.851,82865732.3,0.018980403722518715,2.7467225785766187,2.138095238095238,0.4810126582278481,4.0,0.5055426681485462,2.43942662825005,2.4904761904761905,0.3779527559055118,4.0,0.5479125808632065,2.0,3.966666666666667,0.0,4.0,0.4644444444444445
2022-03-20,0.851,0.916,0.85,0.903,114266368.8,0.05931042484361134,2.7930283263257407,2.080952380952381,0.48314606741573035,4.0,0.521755833215377,2.4381368585917436,2.4047619047619047,0.3698630136986301,5.0,0.5269747308756298,2.0,0.0,0.08571428571428572,4.0,0.46432818073721766
2022-03-21,0.902,0.916,0.864,0.879,93008770.9,-0.026937655731808487,2.793762013499985,2.104761904761905,0.49049429657794674,4.0,0.5264915667509138,2.438870545765989,2.419047619047619,0.3698630136986301,4.0,0.5315626809422935,1.8666666666666667,0.0,0.08571428571428572,4.0,0.4334705075445816
2022-03-22,0.879,0.93,0.863,0.917,115815047.2,0.0423225745712879,2.686301192954563,2.3095238095238093,0.46774193548387094,4.0,0.5336308326986086,2.4522528568747184,2.533333333333333,0.3870967741935484,3.0,0.5484255756956617,1.8666666666666667,0.0,0.08333333333333333,3.0,0.4561042524005487
2022-03-23,0.917,0.988,0.907,0.975,172058469.4,0.06132999874138219,2.642065801843192,2.3142857142857145,0.45251396648044695,3.0,0.5347913009828746,2.4602053938184465,2.5428571428571427,0.39344262295081966,4.0,0.5652126707086362,2.0,0.0,0.08571428571428572,4.0,0.49881093935790727
2022-03-24,0.975,1.11,0.957,1.108,362447245.1,0.12787439630938202,2.710569075609735,2.219047619047619,0.4751131221719457,4.0,0.529116583304866,2.428262509743826,2.619047619047619,0.391304347826087,4.0,0.5716873005038634,2.0,0.0,0.0,4.0,0.495
2022-03-25,1.108,1.19,1.076,1.131,390982460.0,0.02054560880889119,2.6624680133828407,2.204761904761905,0.4636363636363636,4.0,0.5236391934468192,2.3801614475169313,2.7523809523809524,0.3853211009174312,4.0,0.5682360574663252,1.8666666666666667,0.0,0.0,4.0,0.5096153846153847
2022-03-26,1.13,1.167,1.072,1.096,290456883.7,-0.0314350086081595,2.710200120214311,2.1619047619047618,0.4666666666666667,3.0,0.5174981969225596,2.3804248599993083,2.9285714285714284,0.39622641509433965,5.0,0.5619121732721353,2.0,0.0,0.0,3.0,0.5580357142857144
2022-03-27,1.096,1.16,1.079,1.152,143117986.1,0.04983237374787554,2.686330869122487,2.1904761904761907,0.4604651162790698,4.0,0.5225354967954154,2.356555608907485,3.1476190476190475,0.40625,5.0,0.5703643872280513,2.0,0.0,0.0,4.0,0.5746173469387755
2022-03-28,1.152,1.186,1.104,1.184,135043361.8,0.02739897418811456,2.6307911102354744,2.2095238095238097,0.4528301886792453,4.0,0.5183773835013149,2.3565379323471256,3.1523809523809523,0.3979591836734694,5.0,0.5714769966304895,1.8666666666666667,0.0,0.16666666666666666,4.0,0.5401785714285714
2022-03-29,1.184,1.246,1.157,1.17,261105698.6,-0.011894787652149207,2.630829110717644,2.204761904761905,0.4507042253521127,3.0,0.5123380332704223,2.356575932829295,3.280952380952381,0.3979591836734694,4.0,0.572897400321541,2.0,0.0,0.08333333333333333,5.0,0.48777777777777775
2022-03-30,1.17,1.243,1.166,1.191,180298618.0,0.01778954156349846,2.7261193878137093,2.176190476190476,0.47368421052631576,4.0,0.5278605148588129,2.404251643977056,3.442857142857143,0.4375,5.0,0.5837236889163453,1.8666666666666667,0.0,0.07894736842105263,4.0,0.4840561224489796
2022-03-31,1.191,1.218,1.161,1.189,146032640.3,-0.001680672664518289,2.5672162096800832,2.4523809523809526,0.44516129032258067,4.0,0.5240313046956869,2.2832838839673597,4.133333333333334,0.42857142857142855,5.0,0.5923883110919822,2.0,4.433333333333334,0.0,4.0,0.4661111111111111
2022-04-01,1.189,1.228,1.133,1.141,177164788.1,-0.041207546828706275,2.567176362365609,2.4714285714285715,0.44516129032258067,5.0,0.526471636285957,2.283244036652886,4.171428571428572,0.42857142857142855,5.0,0.5978592448313012,2.0,4.423809523809524,0.0,5.0,0.45777777777777773
2022-04-02,1.141,1.175,1.104,1.165,191221298.9,0.020816016137725213,2.691887419727534,2.3047619047619046,0.48186528497409326,4.0,0.5360819788543965,2.3815010017689833,3.966666666666667,0.47368421052631576,4.0,0.6042124918071162,1.8666666666666667,0.0,0.08333333333333333,3.0,0.47385204081632654
2022-04-03,1.165,1.195,1.145,1.155,107106263.9,-0.008620743043907088,2.611765042864554,2.4523809523809526,0.48554913294797686,4.0,0.5340463809659437,2.3338440681418895,3.9571428571428573,0.44,4.0,0.6026265880344411,2.0,0.0,0.08333333333333333,4.0,0.4883333333333333
2022-04-04,1.156,1.2,1.142,1.186,78660058.3,0.026485956601776675,2.7125679767169775,2.2904761904761903,0.5294117647058824,4.0,0.5214871471281395,2.3950370596367425,3.8,0.45348837209302323,5.0,0.5969557299282597,1.8666666666666667,0.0,0.0,3.0,0.46844993141289437
2022-04-05,1.186,1.245,1.16,1.212,253235570.3,0.021685587071589057,2.6729125489140793,2.238095238095238,0.5043103448275862,4.0,0.5110456634254241,2.347445434617162,3.7666666666666666,0.43373493975903615,5.0,0.5879705888670627,2.0,0.0,0.0967741935483871,4.0,0.5016666666666667
2022-04-06,1.212,1.219,1.163,1.171,108831679.5,-0.034413803031542414,2.672876716271595,2.257142857142857,0.508695652173913,4.0,0.5158116142161218,2.347409601974678,3.757142857142857,0.4444444444444444,4.0,0.5790848740383114,2.0,0.0,0.125,5.0,0.5051020408163265
2022-04-07,1.17,1.173,1.047,1.052,206766772.7,-0.10716497030006217,2.5797796380568934,2.4380952380952383,0.5147058823529411,5.0,0.5227483705606848,2.267917044603418,3.861904761904762,0.4166666666666667,4.0,0.5860172626997029,2.0,4.519047619047619,0.08823529411764706,4.0,0.4794444444444444
2022-04-08,1.052,1.101,1.038,1.089,99287570.5,0.03456672963530519,2.66793751877186,2.1952380952380954,0.5353159851301115,4.0,0.520425137469815,2.3867393670176655,3.204761904761905,0.4326923076923077,5.0,0.5906562490342271,2.0,0.0,0.1935483870967742,4.0,0.5661111111111111
2022-04-09,1.089,1.1,1.019,1.024,88048109.3,-0.06154331733350727,2.667578037483332,2.157142857142857,0.5274725274725275,5.0,0.5248092562448292,2.386379885729138,3.0428571428571427,0.4205607476635514,5.0,0.5899772093261704,2.0,0.0,0.1935483870967742,4.0,0.5197704081632654
2022-04-10,1.025,1.047,1.021,1.045,49693999.1,0.020300358799458285,2.612061376342363,2.1904761904761907,0.5172413793103449,4.0,0.5238755969629603,2.3546692513868894,2.933333333333333,0.3888888888888889,4.0,0.571965454788844,1.8666666666666667,0.0,0.09375,4.0,0.5082304526748971
2022-04-11,1.044,1.07,1.023,1.027,51995282.7,-0.01737495447035317,2.6122214653906006,2.2,0.5172413793103449,4.0,0.5262795273433277,2.3548293404351273,2.780952380952381,0.3853211009174312,4.0,0.5698105905509434,1.8666666666666667,0.0,0.09375,5.0,0.4986282578875172
2022-04-12,1.026,1.033,0.917,0.92,159034131.6,-0.11002353988547206,2.564256985769115,2.361904761904762,0.528,5.0,0.5191501373847138,2.354440401973015,2.761904761904762,0.3853211009174312,5.0,0.5652191780833306,2.0,0.0,0.0,3.0,0.49762187871581454
2022-04-13,0.919,0.982,0.915,0.955,115179052.5,0.0373376704376441,2.6722081023020174,2.1619047619047618,0.5190311418685121,5.0,0.5251531556675528,2.4576296625343277,2.4904761904761905,0.39705882352941174,5.0,0.5667733440575542,1.8666666666666667,0.0,0.08571428571428572,3.0,0.46844993141289437
2022-04-14,0.954,0.981,0.934,0.974,83269578.6,0.019699963161804796,2.5155747536884125,2.3,0.453125,4.0,0.5407291875726044,2.426423408715684,2.519047619047619,0.38345864661654133,4.0,0.5581820110176614,2.0,0.0,0.0,4.0,0.4994444444444444
2022-04-15,0.974,0.985,0.923,0.933,84093379.2,-0.0430061027951912,2.467902526337262,2.414285714285714,0.45652173913043476,4.0,0.5352875018600444,2.3787511813645343,2.623809523809524,0.375,4.0,0.550008961689106,2.0,0.0,0.08333333333333333,4.0,0.47277777777777774
2022-04-16,0.933,0.959,0.929,0.956,42541809.7,0.024352712204057363,2.5473647996976516,2.414285714285714,0.47368421052631576,4.0,0.5215432190398005,2.4582134547249233,2.6142857142857143,0.39416058394160586,5.0,0.5487747476624991,2.0,4.080952380952381,0.0,4.0,0.45333333333333325
2022-04-17,0.955,0.962,0.937,0.951,36809858.4,-0.005243850506011036,2.4742865670256915,2.6523809523809523,0.42857142857142855,4.0,0.5484087302822863,2.444656984592657,2.776190476190476,0.4067796610169492,5.0,0.5534979074707691,1.8666666666666667,0.0,0.08108108108108109,4.0,0.4917091836734694
2022-04-18,0.95,0.963,0.912,0.914,42819442.0,-0.03968349109124016,2.3853740261645,2.8714285714285714,0.3925233644859813,4.0,0.5654204891711878,2.355744443731465,3.2,0.4044943820224719,4.0,0.5689431771629847,1.8666666666666667,0.0,0.1,5.0,0.5478316326530612
2022-04-19,0.914,0.939,0.874,0.937,118870539.6,0.02485271078427224,2.480450915880483,2.7333333333333334,0.4180327868852459,4.0,0.5720084893892026,2.450821333447448,2.942857142857143,0.42452830188679247,4.0,0.5745820190075952,1.8666666666666667,0.0,0.08571428571428572,5.0,0.5019132653061225
2022-04-20,0.936,0.957,0.927,0.952,75432689.7,0.01588175255294297,2.41908953253487,2.9047619047619047,0.4077669902912621,4.0,0.568145987202844,2.41908953253487,2.9047619047619047,0.4077669902912621,4.0,0.568145987202844,2.0,0.0,0.0,5.0,0.4572222222222222
2022-04-21,0.952,0.976,0.93,0.937,93644303.6,-0.01588175255294307,2.371499801323827,2.914285714285714,0.3939393939393939,5.0,0.5610519219460184,2.371499801323827,2.914285714285714,0.3939393939393939,4.0,0.5616799910988766,2.0,4.40952380952381,0.0,3.0,0.4883333333333333
2022-04-22,0.937,0.971,0.891,0.91,105007978.4,-0.029238682727526492,2.4192809008662595,2.8666666666666667,0.4158415841584158,5.0,0.5608665741948691,2.3716739668000573,2.9571428571428573,0.3979591836734694,5.0,0.5542301763260434,1.8666666666666667,0.0,0.16216216216216217,4.0,0.4968112244897959
