initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,504,2021-12-31 01:00:00,2022-01-21 01:00:00,8.283172389194862,5.954090199756056,0.0,0.05509223216749604,0.014655931351494535,2.4752022603141163e-05,431,106,1
24,504,2022-01-01 01:00:00,2022-01-22 01:00:00,8.261079711650545,5.970284403408537,0.0,0.06724732412213781,0.01443863532985618,2.4752022603141163e-05,431,106,1
48,504,2022-01-02 01:00:00,2022-01-23 01:00:00,8.313354391286257,6.0197008311985485,-1.0,0.05509223216749604,0.013570355017773532,0.0,431,106,0
72,504,2022-01-03 01:00:00,2022-01-24 01:00:00,8.333897155518674,6.029411074896909,-1.0,0.05509223216749604,0.0117575634882941,0.0,431,108,0
96,504,2022-01-04 01:00:00,2022-01-25 01:00:00,8.336175077833765,6.238090423695359,-1.0,0.04802730411027346,0.01338969036098945,0.0,431,117,0
120,504,2022-01-05 01:00:00,2022-01-26 01:00:00,8.345784136598411,6.154809743256794,-1.0,0.04593825313636877,0.01347068490331476,0.0,431,114,0
144,504,2022-01-06 01:00:00,2022-01-27 01:00:00,8.37029575252772,6.244319651776783,0.6685423792190747,0.04593825313636877,0.01139714512747504,6.370609386007082e-06,431,116,2
168,504,2022-01-07 01:00:00,2022-01-28 01:00:00,8.377468526141618,6.332293210675325,-1.0,0.04593825313636877,0.011526081814654499,0.0,431,125,0
192,504,2022-01-08 01:00:00,2022-01-29 01:00:00,8.3877730418965,6.325943401473206,-1.0,0.03520686711087003,0.013375572026962311,0.0,431,129,0
216,504,2022-01-09 01:00:00,2022-01-30 01:00:00,8.40344425496488,6.239668203413413,0.9952602960678607,0.03520686711087003,0.01337277568100373,1.0494981318581182e-05,431,124,2
240,504,2022-01-10 01:00:00,2022-01-31 01:00:00,8.392150941988461,6.178501811366862,0.9952602960678607,0.03520686711087003,0.014460334943291698,1.0494981318581182e-05,431,116,2
264,504,2022-01-11 01:00:00,2022-02-01 01:00:00,8.374494225474999,6.119197685170804,-1.0,0.045716512045480766,0.014383766075372034,0.0,431,108,0
288,504,2022-01-12 01:00:00,2022-02-02 01:00:00,8.372472835024732,6.11682620280516,-1.0,0.045716512045480766,0.014402364484281324,0.0,431,107,0
312,504,2022-01-13 01:00:00,2022-02-03 01:00:00,8.371749224035865,6.216982257094683,-1.0,0.045716512045480766,0.014926430140318744,0.0,431,119,0
336,504,2022-01-14 01:00:00,2022-02-04 01:00:00,8.377679522085764,6.311083208717213,0.0,0.045716512045480766,0.01461883823042015,7.615669912972148e-06,431,123,1
360,504,2022-01-15 01:00:00,2022-02-05 01:00:00,8.35783754969051,6.316628038809027,0.5174529864863485,0.045716512045480766,0.015533215458731452,7.2193923913211414e-06,431,126,2
384,504,2022-01-16 01:00:00,2022-02-06 01:00:00,8.369811954022492,6.2538960977221345,0.0,0.045716512045480766,0.012115967658156373,7.615669912972148e-06,431,118,1
408,504,2022-01-17 01:00:00,2022-02-07 01:00:00,8.3743024830712,6.239471922003453,-1.0,0.045716512045480766,0.012476049057387955,0.0,431,115,0
432,504,2022-01-18 01:00:00,2022-02-08 01:00:00,8.37958017591266,6.200632042006057,-1.0,0.045716512045480766,0.014817201128968812,0.0,431,115,0
456,504,2022-01-19 01:00:00,2022-02-09 01:00:00,8.380990939982606,6.238708215850862,-1.0,0.045716512045480766,0.010883704209156294,0.0,431,116,0
480,504,2022-01-20 01:00:00,2022-02-10 01:00:00,8.391545385932174,6.12606892138682,0.0,0.045716512045480766,0.011277305074771229,0.00025451398373467916,431,110,1
504,504,2022-01-21 01:00:00,2022-02-11 01:00:00,8.37772378136268,6.13096617136256,0.0,0.045716512045480766,0.011440689507460093,0.00034872467219617754,431,111,1
528,504,2022-01-22 01:00:00,2022-02-12 01:00:00,8.399815002479928,6.1392850336582185,-1.0,0.045716512045480766,0.010314151376659147,0.0,431,107,0
552,504,2022-01-23 01:00:00,2022-02-13 01:00:00,8.401312500439118,6.1812077190482,-1.0,0.045716512045480766,0.008459472421533519,0.0,431,112,0
576,504,2022-01-24 01:00:00,2022-02-14 01:00:00,8.397519072455456,6.138852302581196,-1.0,0.045716512045480766,0.008830782848499662,0.0,431,113,0
600,504,2022-01-25 01:00:00,2022-02-15 01:00:00,8.435623034244138,6.123306556974983,0.0,0.03443433529988152,0.01000092494829748,5.420148302882023e-07,431,114,1
624,504,2022-01-26 01:00:00,2022-02-16 01:00:00,8.41351180672653,6.093214306011751,0.0,0.03443433529988152,0.009598684418593833,5.420148302882023e-07,431,107,1
648,504,2022-01-27 01:00:00,2022-02-17 01:00:00,8.391931755843606,6.070569942221487,-1.0,0.03443433529988152,0.007244166025288403,0.0,431,105,0
672,504,2022-01-28 01:00:00,2022-02-18 01:00:00,8.387646040913005,6.053395743214122,0.7697201094835175,0.03443433529988152,0.006840734971090254,2.9718397078251843e-05,431,99,2
696,504,2022-01-29 01:00:00,2022-02-19 01:00:00,8.385466890497854,6.084483315700836,0.5210465068395184,0.03443433529988152,0.007422604681543965,1.9004759077842622e-05,431,101,2
720,504,2022-01-30 01:00:00,2022-02-20 01:00:00,8.372809477592206,6.016860197936072,0.5210465068395184,0.03443433529988152,0.00796916957774689,1.9004759077842622e-05,431,103,2
