initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,168,2021-12-31 01:00:00,2022-01-07 01:00:00,0.0,-1.0,-1.0,0.2664247620304453,0.0,0.0,1,0,0
24,168,2022-01-01 01:00:00,2022-01-08 01:00:00,0.0,-1.0,-1.0,0.2239408397187098,0.0,0.0,1,0,0
48,168,2022-01-02 01:00:00,2022-01-09 01:00:00,0.0,-1.0,-1.0,0.5368920582777281,0.0,0.0,1,0,0
72,168,2022-01-03 01:00:00,2022-01-10 01:00:00,0.0,-1.0,-1.0,0.27113408338221895,0.0,0.0,1,0,0
96,168,2022-01-04 01:00:00,2022-01-11 01:00:00,0.0,-1.0,-1.0,0.013876767449909703,0.0,0.0,1,0,0
120,168,2022-01-05 01:00:00,2022-01-12 01:00:00,0.0,-1.0,-1.0,0.30065250333298726,0.0,0.0,1,0,0
144,168,2022-01-06 01:00:00,2022-01-13 01:00:00,0.0,-1.0,-1.0,0.12261800339171754,0.0,0.0,1,0,0
168,168,2022-01-07 01:00:00,2022-01-14 01:00:00,0.0,-1.0,-1.0,0.11354391857612661,0.0,0.0,1,0,0
192,168,2022-01-08 01:00:00,2022-01-15 01:00:00,0.0,-1.0,-1.0,0.36469126567771887,0.0,0.0,1,0,0
216,168,2022-01-09 01:00:00,2022-01-16 01:00:00,0.0,-1.0,-1.0,0.29347391858883837,0.0,0.0,1,0,0
240,168,2022-01-10 01:00:00,2022-01-17 01:00:00,0.0,-1.0,-1.0,0.31824163960392077,0.0,0.0,1,0,0
264,168,2022-01-11 01:00:00,2022-01-18 01:00:00,0.0,-1.0,-1.0,0.1112967956671207,0.0,0.0,1,0,0
288,168,2022-01-12 01:00:00,2022-01-19 01:00:00,0.0,-1.0,-1.0,0.5046875556779087,0.0,0.0,1,0,0
312,168,2022-01-13 01:00:00,2022-01-20 01:00:00,0.0,-1.0,-1.0,0.28505598254147935,0.0,0.0,1,0,0
336,168,2022-01-14 01:00:00,2022-01-21 01:00:00,0.0,-1.0,-1.0,0.48875694220278443,0.0,0.0,1,0,0
360,168,2022-01-15 01:00:00,2022-01-22 01:00:00,0.0,-1.0,-1.0,0.07033347066998344,0.0,0.0,1,0,0
384,168,2022-01-16 01:00:00,2022-01-23 01:00:00,0.0,-1.0,-1.0,0.5175756077381268,0.0,0.0,1,0,0
408,168,2022-01-17 01:00:00,2022-01-24 01:00:00,0.0,-1.0,-1.0,0.15911618909455974,0.0,0.0,1,0,0
432,168,2022-01-18 01:00:00,2022-01-25 01:00:00,0.0,-1.0,-1.0,0.6717330770098824,0.0,0.0,1,0,0
456,168,2022-01-19 01:00:00,2022-01-26 01:00:00,0.0,-1.0,-1.0,0.35943166579188196,0.0,0.0,1,0,0
480,168,2022-01-20 01:00:00,2022-01-27 01:00:00,0.0,-1.0,-1.0,0.30197197119154934,0.0,0.0,1,0,0
504,168,2022-01-21 01:00:00,2022-01-28 01:00:00,0.0,-1.0,-1.0,1.0466846891203678,0.0,0.0,1,0,0
528,168,2022-01-22 01:00:00,2022-01-29 01:00:00,0.0,-1.0,-1.0,0.053856408167154424,0.0,0.0,1,0,0
552,168,2022-01-23 01:00:00,2022-01-30 01:00:00,0.0,-1.0,-1.0,0.28837473138675823,0.0,0.0,1,0,0
576,168,2022-01-24 01:00:00,2022-01-31 01:00:00,0.0,-1.0,-1.0,0.26517244615242525,0.0,0.0,1,0,0
600,168,2022-01-25 01:00:00,2022-02-01 01:00:00,0.0,-1.0,-1.0,0.08670878628552701,0.0,0.0,1,0,0
624,168,2022-01-26 01:00:00,2022-02-02 01:00:00,0.0,-1.0,-1.0,0.5225946173572107,0.0,0.0,1,0,0
648,168,2022-01-27 01:00:00,2022-02-03 01:00:00,0.0,-1.0,-1.0,0.2334794404934685,0.0,0.0,1,0,0
672,168,2022-01-28 01:00:00,2022-02-04 01:00:00,0.0,-1.0,-1.0,0.3581968202155054,0.0,0.0,1,0,0
696,168,2022-01-29 01:00:00,2022-02-05 01:00:00,0.0,-1.0,-1.0,0.13687851701020234,0.0,0.0,1,0,0
720,168,2022-01-30 01:00:00,2022-02-06 01:00:00,0.0,-1.0,-1.0,0.20847701633190668,0.0,0.0,1,0,0
744,168,2022-01-31 01:00:00,2022-02-07 01:00:00,0.0,-1.0,-1.0,0.32914922084849096,0.0,0.0,1,0,0
768,168,2022-02-01 01:00:00,2022-02-08 01:00:00,0.0,-1.0,-1.0,0.33077056498210217,0.0,0.0,1,0,0
792,168,2022-02-02 01:00:00,2022-02-09 01:00:00,0.0,-1.0,-1.0,0.0574117831312576,0.0,0.0,1,0,0
816,168,2022-02-03 01:00:00,2022-02-10 01:00:00,0.0,-1.0,-1.0,0.1817831269918315,0.0,0.0,1,0,0
840,168,2022-02-04 01:00:00,2022-02-11 01:00:00,0.0,-1.0,-1.0,0.18095497610138936,0.0,0.0,1,0,0
864,168,2022-02-05 01:00:00,2022-02-12 01:00:00,0.0,-1.0,-1.0,0.5364206776985553,0.0,0.0,1,0,0
888,168,2022-02-06 01:00:00,2022-02-13 01:00:00,0.0,-1.0,-1.0,0.27087141763184,0.0,0.0,1,0,0
912,168,2022-02-07 01:00:00,2022-02-14 01:00:00,0.0,-1.0,-1.0,0.14561339787705788,0.0,0.0,1,0,0
936,168,2022-02-08 01:00:00,2022-02-15 01:00:00,0.0,-1.0,-1.0,0.1289377151303364,0.0,0.0,1,0,0
960,168,2022-02-09 01:00:00,2022-02-16 01:00:00,0.0,-1.0,-1.0,0.09178753404579598,0.0,0.0,1,0,0
984,168,2022-02-10 01:00:00,2022-02-17 01:00:00,0.0,-1.0,-1.0,0.09052062154527162,0.0,0.0,1,0,0
1008,168,2022-02-11 01:00:00,2022-02-18 01:00:00,0.0,-1.0,-1.0,0.19574938601606712,0.0,0.0,1,0,0
1032,168,2022-02-12 01:00:00,2022-02-19 01:00:00,0.0,-1.0,-1.0,0.09642632311895233,0.0,0.0,1,0,0
1056,168,2022-02-13 01:00:00,2022-02-20 01:00:00,0.0,-1.0,-1.0,0.14417736255243055,0.0,0.0,1,0,0
1080,168,2022-02-14 01:00:00,2022-02-21 01:00:00,0.0,-1.0,-1.0,0.663262494670689,0.0,0.0,1,0,0
1104,168,2022-02-15 01:00:00,2022-02-22 01:00:00,0.0,-1.0,-1.0,0.576403565611032,0.0,0.0,1,0,0
1128,168,2022-02-16 01:00:00,2022-02-23 01:00:00,0.0,-1.0,-1.0,0.21446625081361392,0.0,0.0,1,0,0
