initial_slice_position,slice_size,start_date,end_date,connected_components_entropy,loops_entropy,voids_entropy,connected_components_amplitude,loops_amplitude,voids_amplitude,connected_components_number_of_points,loops_number_of_points,voids_number_of_points
0,168,2021-12-31 01:00:00,2022-01-07 01:00:00,0.9899409353856162,-1.0,-1.0,0.28163922000838504,0.0,0.0,2,0,0
24,168,2022-01-01 01:00:00,2022-01-08 01:00:00,0.9944788649582881,-1.0,-1.0,0.10448996135804012,0.0,0.0,2,0,0
48,168,2022-01-02 01:00:00,2022-01-09 01:00:00,0.9251505844266767,-1.0,-1.0,0.38293946478263025,0.0,0.0,2,0,0
72,168,2022-01-03 01:00:00,2022-01-10 01:00:00,0.7458834972546626,-1.0,-1.0,0.633495994903708,0.0,0.0,2,0,0
96,168,2022-01-04 01:00:00,2022-01-11 01:00:00,0.9141777685973104,-1.0,-1.0,0.11779440929422956,0.0,0.0,2,0,0
120,168,2022-01-05 01:00:00,2022-01-12 01:00:00,0.9443020059788654,-1.0,-1.0,0.3003709523807633,0.0,0.0,2,0,0
144,168,2022-01-06 01:00:00,2022-01-13 01:00:00,0.9583223066673121,-1.0,-1.0,0.27006676515446554,0.0,0.0,2,0,0
168,168,2022-01-07 01:00:00,2022-01-14 01:00:00,0.9464092219120918,-1.0,-1.0,0.12017912919660571,0.0,0.0,2,0,0
192,168,2022-01-08 01:00:00,2022-01-15 01:00:00,0.925711942960585,-1.0,-1.0,0.311741595030707,0.0,0.0,2,0,0
216,168,2022-01-09 01:00:00,2022-01-16 01:00:00,0.738842761372937,-1.0,-1.0,0.41905633806279646,0.0,0.0,2,0,0
240,168,2022-01-10 01:00:00,2022-01-17 01:00:00,0.9853056075239397,-1.0,-1.0,0.12610696589659806,0.0,0.0,2,0,0
264,168,2022-01-11 01:00:00,2022-01-18 01:00:00,0.9999501878391002,-1.0,-1.0,0.14958412342596786,0.0,0.0,2,0,0
288,168,2022-01-12 01:00:00,2022-01-19 01:00:00,0.601297551223376,-1.0,-1.0,0.5667076693092158,0.0,0.0,2,0,0
312,168,2022-01-13 01:00:00,2022-01-20 01:00:00,0.9996773557949717,-1.0,-1.0,0.19629315779883758,0.0,0.0,2,0,0
336,168,2022-01-14 01:00:00,2022-01-21 01:00:00,0.8917702522768206,-1.0,-1.0,0.5016491501344855,0.0,0.0,2,0,0
360,168,2022-01-15 01:00:00,2022-01-22 01:00:00,0.9899180922938408,-1.0,-1.0,0.3550488251398846,0.0,0.0,2,0,0
384,168,2022-01-16 01:00:00,2022-01-23 01:00:00,0.759540526684535,-1.0,-1.0,0.3396299899731198,0.0,0.0,2,0,0
408,168,2022-01-17 01:00:00,2022-01-24 01:00:00,0.9561967937444871,-1.0,-1.0,0.5057761997563446,0.0,0.0,2,0,0
